VariableCode,RegionCode,YearCode,AggValue
irr,BEN,2015,0.133181185
irr,BEN,2016,0.130236045
irr,BEN,2017,0.126122698
irr,BEN,2018,0.120050795
irr,BEN,2019,0.127126396
irr,BFA,1959,0.240003467
irr,BFA,1960,0.277036816
irr,BFA,1961,0.348721564
irr,BFA,1962,0.385366946
irr,BFA,1963,0.354833573
irr,BFA,1964,0.325410962
irr,BFA,1965,0.531344891
irr,BFA,1966,0.566256344
irr,BFA,1967,0.511969507
irr,BFA,1968,0.507062972
irr,BFA,1969,0.505912602
irr,BFA,1970,0.471667141
irr,BFA,1971,0.366734415
irr,BFA,1972,0.361968696
irr,BFA,1973,0.31157431
irr,BFA,1974,0.26265648
irr,BFA,1975,0.388813853
irr,BFA,1976,0.338112295
irr,BFA,1977,0.370982468
irr,BFA,1978,0.416206211
irr,BFA,1979,0.284498453
irr,BFA,1980,0.28252244
irr,BFA,1981,0.29068464
irr,BFA,1982,0.251665324
irr,BFA,1983,0.200116649
irr,BFA,1984,0.17958197
irr,BFA,1985,0.232484519
irr,BFA,1986,0.211314783
irr,BFA,1987,0.193502545
irr,BFA,1988,0.195083886
irr,BFA,1989,0.188727602
irr,BFA,1990,0.174459383
irr,BFA,1991,0.162064835
irr,BFA,1992,0.145904928
irr,BFA,1993,0.136324763
irr,BFA,1994,0.107818618
irr,BFA,1995,0.120821275
irr,BFA,1996,0.123011656
irr,BFA,1997,0.1213063
irr,BFA,1998,0.125629216
irr,BFA,1999,0.139351591
irr,BFA,2000,0.146326303
irr,BFA,2001,0.174134701
irr,BFA,2002,0.172596022
irr,BFA,2003,0.188408315
irr,BFA,2004,0.197486222
irr,BFA,2005,0.187270015
irr,BFA,2006,0.200332895
irr,BFA,2007,0.204456791
irr,BFA,2008,0.178367317
irr,BFA,2009,0.197854474
irr,BFA,2010,0.191973865
irr,BFA,2011,0.197160497
irr,BFA,2012,0.182359338
irr,BFA,2013,0.154846162
irr,BFA,2014,0.154553309
irr,BFA,2015,0.162506804
irr,BFA,2016,0.167165741
irr,BFA,2017,0.160589084
irr,BFA,2018,0.19373548
irr,BFA,2019,0.199276507
irr,BGR,1970,0.274192601
irr,BGR,1971,0.255832434
irr,BGR,1972,0.244850472
irr,BGR,1973,0.238805965
irr,BGR,1974,0.23211512
irr,BGR,1975,0.230439827
irr,BGR,1976,0.224640206
irr,BGR,1977,0.218239918
irr,BGR,1978,0.210306108
irr,BGR,1979,0.208783314
irr,BGR,1980,0.202020422
irr,BGR,1981,0.196417987
irr,BGR,1982,0.187145323
irr,BGR,1983,0.182462856
irr,BGR,1984,0.17932786
irr,BGR,1985,0.17424354
irr,BGR,1986,0.171733111
irr,BGR,1987,0.173427135
irr,BGR,1988,0.191872224
irr,BGR,1989,0.188377663
irr,BGR,1990,0.140896559
irr,BGR,1991,0.191849977
irr,BGR,1992,0.203720495
irr,BGR,1993,0.218071669
irr,BGR,1994,0.208375409
