VariableCode,RegionCode,YearCode,AggValue
rnna,BDI,1967,5207.38232421875000000
rnna,BDI,1968,5241.90039062500000000
rnna,BDI,1969,5275.25585937500000000
rnna,BDI,1970,5242.12841796875000000
rnna,BDI,1971,5333.28320312500000000
rnna,BDI,1972,5238.87255859375000000
rnna,BDI,1973,5238.90185546875000000
rnna,BDI,1974,5355.91455078125000000
rnna,BDI,1975,5390.38769531250000000
rnna,BDI,1976,5525.22607421875000000
rnna,BDI,1977,5797.62255859375000000
rnna,BDI,1978,6128.22265625000000000
rnna,BDI,1979,6470.38037109375000000
rnna,BDI,1980,6779.80224609375000000
rnna,BDI,1981,7192.50000000000000000
rnna,BDI,1982,7614.12988281250000000
rnna,BDI,1983,8118.56298828125000000
rnna,BDI,1984,8670.66992187500000000
rnna,BDI,1985,9124.60644531250000000
rnna,BDI,1986,9583.91796875000000000
rnna,BDI,1987,10016.70019531250000000
rnna,BDI,1988,10160.67285156250000000
rnna,BDI,1989,10358.50000000000000000
rnna,BDI,1990,10292.33398437500000000
rnna,BDI,1991,10239.47070312500000000
rnna,BDI,1992,10238.13769531250000000
rnna,BDI,1993,10299.56347656250000000
rnna,BDI,1994,10194.96582031250000000
rnna,BDI,1995,10085.87011718750000000
rnna,BDI,1996,10064.55078125000000000
rnna,BDI,1997,10038.86523437500000000
rnna,BDI,1998,10043.16699218750000000
rnna,BDI,1999,10396.39746093750000000
rnna,BDI,2000,10377.53808593750000000
rnna,BDI,2001,10408.83984375000000000
rnna,BDI,2002,10456.27539062500000000
rnna,BDI,2003,10794.99316406250000000
rnna,BDI,2004,11294.93652343750000000
rnna,BDI,2005,11631.88476562500000000
rnna,BDI,2006,11937.47363281250000000
rnna,BDI,2007,12210.21972656250000000
rnna,BDI,2008,12491.05566406250000000
rnna,BDI,2009,12957.26367187500000000
rnna,BDI,2010,13559.51855468750000000
rnna,BDI,2011,14167.78808593750000000
rnna,BDI,2012,14768.80859375000000000
rnna,BDI,2013,15361.65527343750000000
rnna,BDI,2014,16005.04101562500000000
rnna,BDI,2015,16461.50781250000000000
rnna,BDI,2016,16948.24023437500000000
rnna,BDI,2017,17445.45703125000000000
rnna,BDI,2018,18189.76953125000000000
rnna,BDI,2019,18935.97460937500000000
rnna,BEL,1950,715409.06250000000000000
rnna,BEL,1951,731287.00000000000000000
rnna,BEL,1952,746504.25000000000000000
rnna,BEL,1953,762698.25000000000000000
rnna,BEL,1954,783743.37500000000000000
rnna,BEL,1955,803018.31250000000000000
rnna,BEL,1956,828550.50000000000000000
rnna,BEL,1957,852394.68750000000000000
rnna,BEL,1958,866390.00000000000000000
rnna,BEL,1959,887441.43750000000000000
rnna,BEL,1960,912627.43750000000000000
rnna,BEL,1961,945409.43750000000000000
rnna,BEL,1962,979162.25000000000000000
rnna,BEL,1963,1011013.12500000000000000
rnna,BEL,1964,1056853.00000000000000000
rnna,BEL,1965,1100297.62500000000000000
rnna,BEL,1966,1149124.00000000000000000
rnna,BEL,1967,1195806.00000000000000000
rnna,BEL,1968,1240756.25000000000000000
rnna,BEL,1969,1293272.62500000000000000
rnna,BEL,1970,1351375.00000000000000000
rnna,BEL,1971,1403561.62500000000000000
rnna,BEL,1972,1456096.50000000000000000
