Zeilenbeschriftung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1970,32474.20898,1313.093384,117665.375,377.7881165,24195.66992,292893.5938,175525.125,,683.2003784,1116206,289522.3125,,5587.787109,726825.625,6074.750488,3240.475098,69561.45313,26409.46094,7387.416016,3782.170654,,,553.078064,1896.736084,23934.14063,724634.5,3802.218018,38352.03516,2119.468994,1417.233521,7866.521484,1493499.125,866889.625,150597.3594,1183777.625,8578.773438,20824.84375,76757.19531,4956.362793,547306.625,4383.291992,1770.241699,19656.70508,579.7781372,38208.21094,,6464985,642.105957,158.6437836,382182.6875,36440.27734,491989.8125,92849.84375,12224.02637,1202771.625,,14377.15332,337143.625,2795.818115,4080021,6695.375977,3497137.25,,145399.2031,9719.363281,1542.921753,1770.020996,201.8308716,440468.7813,217.2168427,26660.11133,80453.51563,11635.68066,,20457.72266,184917.7656,340644.75,2143577.5,72858.625,593993.5,44804.84766,18818.94141,145633.2656,2865404,40624.23047,7272.824219,4217551.5,,45092.95313,,33972.14453,612.3602905,313158.9688,28951.57617,4901.458984,40130.08203,6590.444336,234.1884918,50783.75391,1602.045898,,42253.91016,,2962.010742,,12725.13281,110.8663254,1248040.25,,1655.691528,3615.925049,7095.88623,,5579.423828,5855.737305,14560.53125,556.894165,4391.900391,3201.306885,157569.5,8391.249023,40577.09375,755269.75,30149.58984,1179288,302916.9688,6054.71582,128957.8984,9705.46875,135525.7656,12684.31543,63862.75391,249763.4531,478305.1563,202332.3125,9748.870117,5676.933594,7679.148438,104467.3438,,684.8326416,265771.1563,22263.28906,27892.84375,33458.14844,1005.131165,2914.641357,,191.9917755,3578.212402,,,637021.125,465.9187927,998.0306396,53382.03516,21.1582222,6257.183105,7965.756836,192298.0938,,,13065.14063,22049.37109,645159.0625,138158.7969,40235.31641,13077.02832,,46188.91406,21404806,,417.9930725,289324.375,120.0982666,34543.24609,,420443.0313,21232.50977,13707.29004
1971,34449.85547,1440.541504,124875.6016,409.140564,25478.49805,305163.875,186537.1563,,700.2140503,1161893.75,310010.1875,,5687.391602,760295.25,6421.930176,3767.001465,70545.78125,28976.36328,7996.893066,4006.512939,,,604.1272583,1938.360596,24708.85352,788792.25,3975.100098,37606.15234,2223.206543,1901.077881,8069.011719,1556681.375,908684.625,163514.5625,1286019.25,9564.802734,21841.35352,82004.17188,5289.108398,575687.6875,4721.67334,1915.548096,20976.64063,640.0040283,40038.05078,,6672266,658.1940918,187.4300842,402452.5625,36411.16797,508130.625,97470.42969,12623.76074,1278424.25,,15019.05957,358422.25,3091.465088,4291711.5,7086.083496,3502979.75,,150798,10059.36035,1657.869385,1984.039063,214.3646088,473942.4063,222.4286346,28167.17188,85351.63281,12163.69629,,21085.79883,200691.5625,349936.2188,2224957.75,77515.42188,634682.3125,47979.47656,20201.92578,157669.9688,3043862.5,42556.96094,7849.473145,4691075.5,,49213.89844,,33931.86719,612.0215454,332600.9063,32867.45313,5003.586426,41330.76172,6653.247559,281.567688,53702.28906,1643.551392,,43575.40234,,3321.064209,,13081.60547,120.2260742,1317936.125,,1747.414917,3859.143066,7605.990234,,6048.660645,6425.32959,15492.86426,580.0098877,4438.890137,3599.598877,168279.3438,9222.69043,40297.53516,848430.4375,31995.12891,1229325.75,319236.1875,6516.251465,135069.0469,10218.89941,143336.6094,14424.00391,66183.9375,244415.9375,504474.2188,219150.9844,10323.7002,5850.245117,9144.955078,112958.4609,,727.2580566,281114.3438,22934.67383,28076.18164,38884.05859,1045.958252,3066.824707,,192.9411163,3718.641846,,,667031.75,543.4614258,1173.498047,55390.54297,24.53595924,6635.688965,8294.397461,213298.9063,,,14339.15918,23383.12891,688827,157416.4219,45377.72656,13770.09766,,48383.96484,22058984,,423.9679565,311884,144.6832581,36013.51953,,453202.75,22347.56641,13917.95605
1972,35885.23047,1580.743164,131892.4531,445.2722168,26841.97266,323810.1563,196171.4219,,716.5092773,1208341.25,331518.0938,,5603.102051,793677.6875,6961.510254,4048.788086,69622.66406,31567.61914,8603.610352,4198.37207,,,650.4993286,1954.45874,25506.92578,864798.375,4146.727051,37074.74219,2328.436279,2496.182129,8240.011719,1618937.5,950714.875,173163.8906,1385869.375,10437.74414,22507.74219,88279.71875,5627.193848,585988.5,5059.113281,2061.073975,22293.88867,705.9152832,41932.26563,,6640179,674.2355957,203.5495758,425208.7813,41522.29297,527393.3125,102673.2969,13010.42188,1366169.75,,15791.31738,381090.2188,3408.367432,4479961,7587.264648,3341061.5,,148402.8281,10406.15723,1678.099487,2163.179199,227.9040833,521912.8125,228.2734375,29569.8125,90426.21094,12572.86133,,21925.16406,208876.6406,362934.2813,2251170.75,82509.30469,667878.625,51079.96484,21345.02148,171424.2188,3173252.5,44401.44141,8499.243164,5138160,,53507.75,,33883.98047,612.7510376,353281.625,36520.23047,5099.900879,42946.78516,6726.51123,326.5141296,57069.13281,1695.125,,44993.35156,,3700.45752,,13214.89551,129.0643921,1408791.875,,1917.354248,4120.484863,7915.370117,,6533.524414,7013.834961,17047.78125,604.6704712,4516.797852,4104.089844,173076.4219,10017.27344,40401.70703,950817.1875,33444.48438,1244180,333967.9063,6942.891113,142291.8125,10821.28418,149780.5625,16597.85938,67945.34375,223433.6406,530981.9375,238607.5156,11005.91504,6334.152832,10719.92969,122432.2422,,794.8822632,303347.75,24212.15039,28389.44141,44537.73047,1077.437866,3316.193359,,193.5490112,3945.838623,,,697153.0625,626.2301636,1348.320313,58396.33594,28.09811211,7022.748535,8674.076172,232740.7031,,,15218.38281,24967.67773,743148.25,179558.6094,49802.74609,14412.72656,,49032.1875,22805538,,436.5281677,338319.2188,157.6748505,37485.35156,,487088.625,23553.03711,14160.17676
1973,37123.32031,1732.009155,139471.6719,482.3410339,28242.49023,336189.4688,204491.2813,,729.0301514,1255666.25,353166.2813,,5606.9375,835806.375,7367.601563,4396.442871,70139.53906,34168.5,9421.279297,4401.980957,,,690.0966187,1973.756836,26073.02539,957868.25,4300.530273,36701.97266,2430.693359,3120.589844,8481.038086,1685955.625,987310.875,180975.0469,1488689.875,11574.00977,23354.84961,93846.98438,5925.493652,588945.4375,5415.063965,2202.407959,23608.94531,781.8297729,43861.04297,,6526419,693.279541,208.5348053,449655.5938,44201.96484,548999.375,108621.7031,13703.78809,1477654.125,,16385.41016,405321.8438,3743.532471,4681670.5,8176.078125,3167423.75,,148810.0313,10740.10938,1713.068726,2324.011719,240.4384003,576683.0625,236.344101,31089.625,96049.71875,13188.89355,,23045.54102,214370.5469,378728.5313,2247163.75,88515.60156,698078.5,56103.97266,22859.57813,185344.0313,3305078.5,46191.66406,9260.168945,5622245.5,,58788.14844,,33597.50391,617.6713257,381583.5938,40020.66797,5207.288086,45969.94922,6745.149902,368.481842,61299.38281,1799.078369,,46647.35938,,4095.693359,,13345.58887,138.0895081,1505229.375,,2067.593262,4397.420898,8073.154297,,7062.836426,7608.013672,18857.85938,630.5067749,4768.761719,5098.72998,176618.7188,10783.17188,41185.74219,1070860.375,35756.10547,1256282.625,349337.4063,7497.205566,150141.6094,11249.2334,155884.3281,18611.82422,72099.34375,203447.2031,557013.875,259708.9688,12004.91699,6783.14502,12291.23047,132854.6094,,854.7871704,333083.875,25818.49609,28606.04492,50056.57422,1108.046143,3484.25293,,192.4578705,4186.452637,,,723858.25,733.5246582,1528.914551,60896.28906,31.90115547,7372.183594,9025.231445,252518.625,,,15830.08105,26448.27344,800140.1875,202126,53696.63672,14933.11328,,50550.69922,23631974,,442.8225098,366837.7813,171.7588043,38849.69141,,520634.1875,24463.72656,14508.46582
1974,38129.13281,1902.454834,147591.6875,519.4974365,29784.92578,345186.125,213876.8281,,746.8756714,1284884.75,373988.5313,,5740.165039,880167.1875,7832.959961,4815.564453,75181.82813,36911.03516,10412.02637,4538.382813,,,728.5846558,1981.061523,26818.35547,1065858.25,4495.423828,36168.88672,2544.856689,3515.818848,8549.643555,1767050.25,1021792.875,189577.4063,1611402.75,12501.81641,24541.50781,101692.7422,6249.19873,595281.9375,5789.734375,2350.225342,25051.08008,868.2022705,44463.89453,,6440148.5,710.3671875,203.2156067,470662.6563,48337.57813,580054.25,113507.3594,14525.70215,1587656.5,,16857.91211,430640.2188,3985.955078,4894747.5,10321.5459,3044661,,154215.75,11124.82031,1730.816528,2455.488037,254.1291504,608983.25,245.631958,32561.41602,101043.5391,13970.81738,,24567.13086,223456.3906,399970.125,2242724.5,92814.20313,744364.5,61879.41406,24730.18164,197778.5781,3458042.75,47361.03516,10224.21387,6105078.5,,63356.57031,,33374.16797,626.6381836,417530.6563,44673.5,5324.274902,48410.09766,6850.401855,407.8177795,65746.42969,1878.388306,,47933.41016,,4523.444824,,13571.36426,148.6488495,1619596.5,,2184.290771,4709.722168,8259.353516,,7626.709961,8256.415039,20949.4707,657.2142944,5021.793945,6012.131348,185599.0469,11632.72559,42017.19141,1164017.75,38876.10547,1274045.875,367133.875,8066.979492,160853.2031,12013.8291,163412.7031,20247.43164,78531.65625,192568.25,586026.375,277808.25,13183.18652,7639.655762,14026.98047,147599.1406,,927.635376,349279.2188,28123.73438,28970.19141,55670.80469,1152.956177,3702.321289,,192.6189728,4505.157227,,,751206.375,866.8835449,1706.753174,65222.50391,36.02075958,7958.619629,9438.351563,271504.9375,,,17176.12695,28352.96094,896270.875,226387.3281,57462.16016,15404.43066,,52348.75,24335790,,448.1025085,394107.5625,184.9324493,40347.33984,,556200.75,25330.07813,15017.36133
1975,43141.61328,2084.919434,154499.9531,556.3358765,31313.83008,381531.2813,222502.5625,,763.9904175,1312046.875,392269.25,,5780.410645,917487.375,8252.966797,5142.052246,78044.5625,39780.01172,10792.0752,4615.984863,,,768.8220825,2025.249512,27748.47656,1181210.5,4681.845703,36207.16406,2641.363525,3805.160889,8571.28125,1852945.5,1047525.688,188693.3125,1757434.75,13606.22266,25663.83594,107433.3438,6594.014648,601894.3125,6177.87207,2448.618164,26387.875,961.4006958,44106.58203,,6498482.5,729.5268555,209.480835,486622.2188,52736.86719,619113.125,120002.1016,15604.01855,1697416.5,,17388.83789,452447.4063,4288.578613,5087867,12951.7627,3012716.25,,157098.2969,11494.65234,1774.515625,2576.507324,268.3605652,635652.4375,252.7611542,34231.83984,106374.0625,14832.8252,,26106.75977,238904.1719,423977.8438,2235128.5,96598.28125,832189.3125,72384.57813,26196.75,209496.2813,3611263.25,48721.93359,11210.29297,6625797,,66426.5625,,33054.79297,636.914978,450813.8438,53631.23828,5436.791016,49317.61719,6994.29541,451.4864197,68727.73438,2011.899292,,48933.375,,4975.229004,,13749.54883,161.2118073,1745188.25,,2364.327881,5089.103516,8490.893555,,8212.979492,8882.615234,22809.3457,687.0078735,5468.419434,7313.513184,196295.2813,12469.16504,42346.13281,1295146.375,41421.16016,1308866.5,388559.0313,9024.610352,168159.5781,13131.00781,170542.6875,21990.32617,84067.76563,198790.4219,616882.375,291415.9688,14209.20801,8289.897461,15873.33398,165439.4844,,1037.134888,402328.2813,30696.08008,29301.10742,61661.60156,1194.396118,4046.34668,,194.8293152,4835.465332,,,780743.8125,1012.3172,1880.261841,71731.65625,40.66117477,8856.058594,10066.81738,289038.1875,,,18972.51563,30819.4082,997767,257158.9844,61251.15234,15823.19043,,53357.68359,24870738,,452.0041809,430388.8125,198.8227539,41777.59766,,594872.75,26270.09961,15410.2666
1976,49214.80859,2278.651367,160158.7656,592.3898315,32858.25,425213.3125,229548.1094,,773.0881958,1346795.75,409228.3438,,5912.583496,943647.5,8476.723633,5436.177246,81503.97656,42567.80078,12302.68848,4703.870605,,,804.5477905,2013.405762,28625.70703,1281700.375,4982.491699,36525.24219,2748.748535,4002.281738,8547.668945,1934439.5,1056977.25,192205.875,1887548.5,15046.44922,26906.37109,111224.6484,6911.038574,602769.9375,6549.443359,2543.153809,28141.33789,1061.848389,43993.08984,,6702033.5,762.8894653,212.9193573,502244.0938,54280.30859,660831.3125,126972.1406,17886.95117,1833263.25,,17671.85547,472278.0625,4547.647949,5313688,16771.98828,3053503.25,,156857.7188,11894.75488,1898.636841,2713.243164,280.7739563,668765.3125,265.5343628,36881.4375,112113.1563,15633.17773,,27903.10352,258397.9375,447842.25,2255409.5,103435.1484,935769.75,83497.36719,27482.64844,217772.0938,3810655,48932.5625,12558.72266,7237543,,67136.46875,,32728.68555,656.4100952,465148.6563,65058.37891,5538.303223,48001.89844,7269.165039,506.7011414,69074.21094,2235.846924,,50329.72266,,5448.097168,,13778.08691,162.9033356,1789080.5,,2511.669189,5588.505859,8922.088867,,8804.458008,9506.308594,25591.8125,715.852478,5858.400879,7706.099121,210801.1875,13220.06543,42670.52344,1485551.375,44009.78516,1343285.125,410583.1875,9997.12207,172317.3906,14417.49023,180977.3438,23620.29688,87503.6875,214728.1875,637754.375,304453.1563,15771.52148,9126.539063,17340.49609,181542.9063,,1135.737427,479518.875,32716.22656,29481.02148,67020.72656,1220.669922,4372.007324,,198.1896667,5243.949707,,,802178.5,1147.477295,2081.352051,76069.25781,45.6582222,9607.819336,10552.22363,304946.1875,,,20849.51758,33570.41406,1124248,285949.3438,65213.58203,16174.24316,,56393.61719,25505044,,455.8720703,477904.3438,206.819931,43369.32031,,628815.125,26425.36914,15552.01855
1977,56233.00391,2494.073486,166377.5469,629.3180542,34542.07813,488762.75,242399.9531,,762.2550659,1385536.5,426833.75,,6211.79834,956756,8669.601563,5719.857422,86479.32031,45434.34766,13977.51172,4838.03418,,,835.5127563,2022.817383,29656.28516,1357894.5,5192.523926,36761.81641,2872.414063,4162.114258,8564.006836,2016942.5,1065557.875,199731.6094,2021214.875,17390.78516,28867.8125,120817.4766,7081.11377,600735.5625,6953.867188,2636.959473,30215.75,1171.726685,45393.41406,,6981608.5,776.8797607,216.7913666,512675.4375,58023.72266,714133.875,134920.2813,19864.82031,2044309.5,,17952.39258,490533.0625,4763.470215,5611431,19414.89648,3124331.75,,161254.3281,12281.32227,2052.618164,2881.99707,293.8672485,714004.5,274.1059265,39739.66016,120272.1016,16653.31836,,29972.10938,285408.0313,477523.4375,2283387.25,114115.2422,953446.0625,93013.46094,28711.3418,224766.4375,4068325.75,48461.69141,14574.30469,8048168.5,,67627.28906,,32327.5332,679.3717651,473461.875,81689.38281,5636.216309,48110.12109,7464.964844,546.0627441,67653.07813,2595.582764,,52918.51953,,5969.505859,,13853.62012,169.6993561,1734720.375,,2725.166992,6108.177734,9580.430664,,9445.790039,10129.77734,27860.69531,732.9855347,6216.269043,7447.714355,228198.0469,13975.55859,43294.10547,1714996.5,47750.15625,1377617.25,433133.5313,11046.39746,180379.3906,16022.4502,190502.5938,24279.32422,89984.08594,231871.2031,646405.25,319570.5313,17671.49414,9961.056641,19209.67773,204323.6406,,1228.442749,575136.5625,34511.6875,29603.64258,71477.53125,1243.951172,4826.45166,,214.1234589,5601.59082,,,818847.125,1295.158569,2290.43335,74272.98438,50.94157028,10210.62695,11581.2373,322618.125,,,22713.4043,36267.1875,1188173.25,315615.25,69714.50781,16527.16992,,61580.20703,26280000,,466.2589111,542285.875,211.1156769,45438.9375,,657584.3125,26927.17578,15539.39063
1978,59511.28906,2724.651855,171251.2656,668.5386353,36206.10938,563039.6875,251840.1406,,751.3302612,1431094,439898.0313,,6564.948242,966578.3125,8806.408203,6020.977539,93218.90625,48268.51953,14940.10352,4950.948242,,,869.2677612,2043.652222,30595.25391,1433018.875,5466.786621,37153.92188,3002.983398,4353.084961,8500.480469,2093811.875,1074942,203296.8438,2179063,20221.30273,31894.93555,124124.7344,7330.132813,601477.75,7346.02002,2741.710938,32237.70117,1291.511719,47404.85547,,7281340,785.3267822,223.6759491,518825.25,60135.46875,776806.375,143471.75,21940.74023,2313133.25,,18130.56055,503855.5313,5000.935547,5916533.5,19809.38867,3217193.5,,162173.3594,12689.36035,2170.339355,3095.63208,307.2476196,767068.875,278.0386963,42741.22266,128994.1016,17969.49805,,32104.53711,316111.7813,511914.7813,2287320.25,129260.7734,928266.875,106981.4375,29904.00391,231743.7656,4339257.5,47966.56641,16451.67188,9046649,,69470.96094,,31934.52539,684.1439819,500575.4375,94526.53125,5728.351074,47865.40234,7739.130859,618.2727661,64375.85938,2837.400391,,55855.91797,,6522.375488,,13855.1875,184.8555908,1701138.375,,2968.459229,6554.531738,10460.57031,,10142.16797,10705.93262,27973.51563,754.1929932,6613.241699,7848.204102,245375.1094,14698.25293,44355.30469,1924037.25,48887.875,1406200.375,447981.7813,12243.70703,181423.8594,17887.40625,198442.625,25262.59375,91856.625,250928.2656,651089.8125,335042.625,20036.85547,11046.46484,20823.61719,229616.2031,,1305.687012,681151.5,37371.10938,29670.07617,77003.88281,1275.87793,5248.631348,,218.2912903,5915.98291,,,829086.6875,1584.613892,2511.578125,66574.34375,56.71610641,10636.78516,13013.98828,337813.0313,,,25343.5625,38968.25,1227040.25,348580.0313,73724.25,16788.85547,,69079.59375,27203344,,471.5621643,603316.5,217.1160431,47377.02734,,679106.3125,27787.55273,15389.7207
1979,62621.14453,2983.342529,176409.9844,713.7346191,38115.27344,637315.9375,264545.25,,778.0383911,1484589.5,456838.7813,,6950.44043,981310.6875,9253.651367,6914.110352,100774.6797,51055.42969,16365.01855,5206.280762,,,910.9912109,2089.670166,31392.63477,1525871.75,5722.41748,38106.00781,3157.230957,4686.060547,8534.948242,2180661,1087372.75,211130.25,2340251.25,22445.58984,33977.39453,129842.0781,7716.785156,608370.125,7813.428223,2855.130615,34675.77344,1429.015137,50145.89063,,7604244.5,813.6769409,229.3151093,524564.75,66776.125,830916.8125,150556.3594,25410.84766,2600926.75,,18518.10547,520095.1875,5345.477051,6226214,20508.81641,3323642.75,,162034.7031,13096.80469,2296.250977,3307.641357,318.2441406,827866.5625,312.2522583,45351.58984,139639.4688,19117.13086,,34824.79688,347652.2813,548376.375,2279169.75,146528.4063,871642.9375,121408.9453,31244.58398,243258.8594,4629148.5,47426.83594,18684.00977,10103242,,71424.4375,,31558.29688,709.8128662,536140.25,104929.4297,5804.474121,47843.55078,8045.5625,691.5009155,64854.91016,3231.926758,,58929.56641,,7132.633301,,14299.33008,203.6342621,1721330.75,,3169.652832,7093.531738,11338.96875,,10919.74609,11327.2041,28577.09961,791.4831543,6938.041992,8040.378906,267015.8125,15384.45703,45941.69141,2097667.75,48197.76172,1433281.75,449695.0313,13254.68262,184576.2031,19721.58398,206270.0469,26226.77148,95113.66406,274427.6875,663552,350891.5313,22941.84375,12079.3252,21896.58594,254267.8906,,1421.639771,764397.25,40654.41406,29909.25,82859.73438,1324.49707,5488.797363,,229.0120087,6073.218262,,,840969.9375,1908.560181,2773.795654,58432.14844,63.20414352,10702.28711,14510.31445,347269.5313,,,27761.77344,41898.54688,1275117.375,386792.2813,78182.46094,16911.82617,,80386.65625,28174376,,484.1522522,644056.1875,233.4947815,49615.60156,,704161.9375,28914.29492,15286.88867
1980,65678.625,3263.031006,180757.2969,759.0333252,39936.03516,706333.5625,277379.25,,795.1596069,1535867.125,476008.625,,7289.991699,1001993.375,9740.75,7656.79248,110155.1953,54398.71875,17677.66992,5633.720215,,,925.7828979,2189.587158,31464.93359,1654244.875,5990.143555,39051.91797,3287.833252,5198.799805,8405.993164,2271029,1125333.625,222998.625,2528921.25,24110.28125,36564.64063,140747.9063,8526.958984,625402.625,8338.341797,2947.173096,36409.82031,1575.122681,52916.84375,,7856397.5,847.8671875,255.3684235,525133.1875,71623.95313,882873.5625,157047.9688,29871.06055,2769141.25,,19072.875,538971.125,5770.162598,6408260.5,21116.72656,3381961.25,,161152.4688,13490.67383,2429.376221,3533.655518,330.0007935,871054.0625,341.1182556,47361.08203,152681.7656,20260.05273,,37503.63281,370263.9375,592927.375,2251890.25,158012.7188,834214.25,134159.625,33001.83594,250976.9688,4853549.5,46413.87109,21588.42188,10868648,,74317.21094,,31158.35352,742.9452515,570145.375,116839.9063,5896.285645,47649.96875,8106.759766,767.4212646,70784.15625,3566.291016,,61109.63672,,7763.500977,,14639.21094,258.3342285,1802376.5,,3294.068604,7587.915527,12235.78906,,11576.5127,11949.87793,29291.72461,831.1977539,7113.241699,8361.782227,294341.8438,16345.11719,48041.44922,2279523,49096.03125,1451599,477695.2813,14264.58789,188041.3125,21593.21484,211281.6094,27566.22461,101351.1094,296385.7813,691032.875,367140.2188,26575.18359,13483.48438,22624.52344,279344.4063,,1491.108521,825501.9375,43856.00781,30169.75781,90171.96094,1396.207886,5519.742188,,243.0658569,6193.008789,,,855927,2065.366943,3008.054688,52377.77734,70.41355133,10684.66992,15313.61133,353410.4063,,,31091.63281,44845.44922,1300780.875,429108.25,81309.80469,16979.32422,,89752.80469,28983498,,503.0727844,673382.875,255.5700989,51572.95703,,736824.0625,29447.84766,15274.48047
1981,70481.85938,3584.26709,186040.4063,810.0662231,42014.67578,772732.375,288231.9688,,820.9956055,1602208.25,508274.625,,7765.290527,999610.0625,10212.30176,8464.37207,120276.5859,58063.85938,18935.81836,6059.993652,,,949.9851685,2277.340576,31754.38672,1780763,6355.087891,40180.5625,3484.050537,5820.565918,8388.420898,2414187.25,1171371,236008.1406,2718689.5,25959.86914,37206.69141,152895.1875,10323.49707,658161.8125,8827.171875,3094.805664,37562.33984,1742.874023,55465.03906,,7978559,886.3063965,271.3866577,517731.3125,71338.65625,940377.5625,165982.1406,34429.1875,2753232,,19481.74219,546991.8125,6231.786621,6402046,22306.60938,3408009.75,,160794.9219,13959.96484,2515.989746,3660.319092,344.843689,879511.1875,397.2602234,49985.90234,168789.9375,20969.67383,,40241.01953,386101,642618.0625,2181876.5,165737.3906,804167.6875,166655.25,34635.85547,259631.9375,4967053,45736.3125,25481.0625,10971444,,74894.48438,,30905.64648,764.4389038,609173.625,129591.3594,6062.658203,48492.50391,8188.003906,863.6254883,80324.33594,3906.844727,,61765.82813,,8442.981445,,13810.91602,325.412384,1951447.25,,3410.527344,8263.128906,13387.36914,,12582.33887,12612.3584,30349.32227,886.6789551,7315.45459,8569.189453,327916.9688,17197.15234,49796.62109,2537132.5,51727.09375,1441386.375,496896.125,15481.01172,195194.5469,24106.77148,211861.2969,29600.01953,110751.3984,321254.1875,737899.8125,391492.8125,30966.92773,14538.27539,23703.98242,302433.375,,1622.443848,896344.0625,46994.76172,29366.97656,100026.6484,1465.685059,5583.914551,,254.6629791,6495.990723,,,871182.8125,2301.463867,3221.782471,47365.57813,79.02816772,10680.77832,15648.39551,363645.6563,,,33479.25,48595.25391,1368379.375,473587.4063,87510.5,17211.5,,96182.10156,29770524,,516.4092407,707212.5625,280.7701111,53893.96875,,776886.8125,28697.47852,15707.16992
1982,81987.75,3928.567871,192321.4219,859.5924683,44387.78906,835798.1875,300059.4688,,821.178833,1648038.25,554122.625,,8234.660156,989098.8125,11095.19531,9289.807617,128070.1797,61650.95313,20552.75,6602.989746,,,953.1228638,2416.663574,31638.07617,1903602.75,6578.947754,41174.65625,3703.790771,6462.462402,8244.329102,2556888.25,1193226.5,239333.8438,2928797.25,28943.32422,36879.52344,163635.2344,13163.2627,690450.625,9404.792969,3261.371338,37834.10156,1921.28833,57970.11719,,7945443,988.0681152,284.7093506,506575.8438,67854.27344,998644.375,173577.7656,40307.625,2620543,,19808.9082,537705.6875,6561.016113,6251101.5,23281.26758,3469087,,158879.1406,14399.58691,2575.561523,3794.978027,359.6617126,855286.4375,459.096283,52245.49219,185662.0938,21485.28516,,42577.34766,398345.1875,694762.875,2080452.25,169278.0469,785814.0625,196892.75,36055.47656,269211.5938,4974315,45144.10156,28564.35938,10455442,,74094.53906,,30597.38477,793.7402954,644458.9375,144804.2344,6274.615723,47027.00391,8304.772461,941.7995605,93370.03125,4369.381836,,61784.28906,,9170.34375,,12287.31445,389.0177307,2050009.625,,3549.912842,9038.943359,14495.58691,,13685.44629,13238.55566,31398.80469,935.822876,7435.170898,9301.132813,362090.7188,17737.99414,50344.11719,2807287,53341.39063,1422008.125,516999.5,16946.73047,202661.0156,26915.95703,210680.5938,31611.54883,120059.3125,344934.25,811456.5625,423759.5625,34301.35547,15742.62598,25323.07227,322385.7188,,1829.899292,969677.5625,49209.83984,27495.14063,113068.5078,1513.929688,5648.879883,,265.9483032,6773.439453,,,885978.1875,2521.989258,3408.035889,43206.1875,88.74131775,10647.47754,15836.01855,373093.3125,,,35847.12891,53460.78906,1425526.625,517220.8125,101615.3672,17562.43945,,100059.6328,30401034,,525.4675903,737022.3125,301.7576904,56367.63672,,812890.3125,27486.50977,16686.36328
