Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE,CUW,GUY,SXM
1970,0.273973674,0.334333241,0.08640974,0.043440584,0.784733891,0.012460987,0.530254662,,0.145092934,0.160847068,0.18134813,,0.075424828,0.159942165,0.255124271,0.147189572,0.097032987,0.25623247,0.09281721,0.483317852,,,0.111798294,0.296430379,0.14529337,0.105463184,0.146203309,0.013959416,0.125668824,0.124573059,0.079466015,0.196536928,0.105197072,0.154501989,0.149364755,0.196972668,0.126792938,0.138209566,0.3437666,0.103842683,0.031567439,0.142744645,0.155216292,0.059550438,0.068665795,,0.144420236,0.083830811,0.23731868,0.158009022,0.166110158,0.043182623,0.067140512,0.972333848,0.1175083,,0.243732333,0.117237851,0.11975389,0.144975558,0.36266318,0.1301063,,0.061225642,0.131444529,0.146798015,0.288774669,0.178988129,0.11799024,0.243008912,0.132054195,0.133869261,0.164930001,,0.056719024,0.136975169,0.099423617,0.084185317,0.150092304,0.100605875,0.060700539,0.12353228,0.154763043,0.129267797,0.155688182,0.152026102,0.150270224,,0.133003011,,0.078517526,0.138905987,0.122637272,0.06489186,0.031654485,0.126966193,0.1526061,0.355071098,0.108899675,0.10583768,,0.176445022,,0.073121712,,0.167856634,0.428353041,0.121560238,,0.213415727,0.212683573,0.377427489,,0.174221709,0.543308556,0.071166411,0.065148957,0.150480375,0.122235186,0.090144336,0.113152273,0.033112001,0.203818128,0.049536448,0.141154364,0.178919747,0.1677984,0.14716886,0.02855972,0.165150091,0.150400549,0.157830268,0.114426196,0.20746173,0.121945627,0.178091168,0.104337677,0.075436346,0.329818934,,0.293074489,0.029675072,0.077160954,0.171687976,0.120368764,0.775823832,0.168452293,,0.259869158,0.269861966,,,0.228666902,0.749407291,0.050905839,0.083655193,0.51530534,0.064373188,0.052328836,0.092291377,,,0.220804319,0.148698166,0.06768994,0.069186039,0.140614957,0.384401798,,0.165406451,0.183454141,,0.127738953,0.140944675,0.137690127,0.043987986,,0.10678836,0.18168132,0.153917,,0.159165353,
1971,0.24870339,0.319142371,0.084935337,0.051806554,0.767523408,0.014742449,0.585835934,,0.163610235,0.170930609,0.202090606,,0.072405986,0.17301777,0.264042467,0.158379689,0.082505278,0.266156912,0.097262055,0.485533178,,,0.128631994,0.321032077,0.128087655,0.104517005,0.166999906,0.013839111,0.129954308,0.129114971,0.086309984,0.211130813,0.120143577,0.163919136,0.14734222,0.246823266,0.165915564,0.144074693,0.364748627,0.100271031,0.033099007,0.151083097,0.160962909,0.071454242,0.073790282,,0.165692985,0.088177361,0.244169682,0.169305578,0.146673799,0.047410242,0.062029913,1.030268192,0.124255516,,0.244173512,0.127838984,0.129919872,0.153793454,0.369715184,0.149181589,,0.060253654,0.13653861,0.152294368,0.294642478,0.180733591,0.121403754,0.281764686,0.13209936,0.149783626,0.166196674,,0.063030489,0.138600916,0.095671184,0.087449715,0.164549157,0.114565849,0.063051619,0.121789545,0.144591138,0.140154526,0.163529873,0.158991128,0.151404023,,0.138998285,,0.081558689,0.157380119,0.104988471,0.06721817,0.032880541,0.129134297,0.130389124,0.373889029,0.108247049,0.111290768,,0.190807864,,0.080238968,,0.172101393,0.484880537,0.124109313,,0.24591051,0.192029864,0.354062319,,0.18118377,0.556286037,0.074927211,0.073051684,0.160160169,0.122171201,0.090244748,0.118718937,0.036215626,0.21624437,0.048060127,0.158363089,0.188015014,0.171147674,0.163387507,0.06790629,0.174620017,0.149114817,0.174920902,0.12169987,0.210363209,0.131984711,0.174399078,0.103923604,0.089757025,0.34259364,,0.305073947,0.033534326,0.080959454,0.165099248,0.122501776,0.813157439,0.169585139,,0.269934565,0.27375719,,,0.240784094,0.706414402,0.051736061,0.09033151,0.518643975,0.067375951,0.057558637,0.092428826,,,0.199524716,0.150558412,0.063420258,0.068311863,0.142761648,0.483719856,,0.203204095,0.191065088,,0.134664208,0.190546632,0.130502671,0.045692019,,0.116845489,0.172426477,0.165943161,,0.162101626,
1972,0.377778083,0.306423575,0.084401414,0.054507788,0.754812479,0.019275041,0.532416701,,0.206725031,0.18799223,0.233129531,,0.095554665,0.199176446,0.281865269,0.185838029,0.117603429,0.276107371,0.114091605,0.540296018,,,0.165976271,0.349643797,0.170642853,0.114295088,0.179432556,0.017130228,0.135016903,0.132258356,0.100099094,0.225923434,0.142773643,0.212780416,0.194821954,0.280790836,0.216548309,0.11031723,0.40152058,0.104580827,0.037932687,0.166177854,0.179142848,0.08740323,0.08786653,,0.192508504,0.102001578,0.242495224,0.197276354,0.170708656,0.055212416,0.076713614,1.161067009,0.143455014,,0.253043413,0.13987039,0.142455935,0.182584554,0.521984816,0.174667597,,0.053075653,0.141607374,0.171050742,0.322423339,0.171836153,0.13077341,0.296942323,0.139278963,0.167893648,0.172757223,,0.05928579,0.159077033,0.111515179,0.091283321,0.184066981,0.132393718,0.065408826,0.168821797,0.168791726,0.151768103,0.181331918,0.166421741,0.179118082,,0.157530516,,0.08460781,0.161024407,0.107882798,0.072884865,0.03410979,0.142812997,0.178574219,0.430238694,0.108633794,0.109096006,,0.221686542,,0.090597406,,0.194674119,0.558783412,0.129210219,,0.261392653,0.174011201,0.38092947,,0.187886789,0.59057802,0.086932093,0.081300072,0.184852377,0.136885524,0.101897284,0.115994148,0.040657096,0.243632436,0.054953512,0.186621964,0.21478717,0.191471681,0.182857096,0.078848138,0.098443218,0.14900358,0.173953041,0.131106004,0.221357122,0.153479218,0.172546238,0.128243625,0.115995266,0.355401635,,0.188625097,0.037263893,0.105100878,0.186291248,0.144276261,0.883322716,0.173976585,,0.280027866,0.283514529,,,0.278067261,0.614419043,0.067837745,0.111067839,0.525057197,0.076024108,0.067683563,0.098066382,,,0.250983804,0.164790452,0.069556192,0.070003562,0.151423156,0.339572608,,0.181749165,0.199338868,,0.147533268,0.200535715,0.135413185,0.047400545,,0.121085986,0.194848686,0.181887433,,0.166456267,
1973,0.438095808,0.294036895,0.09503936,0.058834631,0.741526544,0.03242971,0.558627367,,0.262081265,0.26835236,0.285598725,,0.095858678,0.235187694,0.297959477,0.223677203,0.120230347,0.289434761,0.133062556,0.571887255,,,0.262787342,0.391999125,0.20235604,0.138177335,0.220293239,0.024846183,0.148594871,0.16007185,0.112056337,0.243938953,0.183143452,0.216621459,0.185059801,0.351465821,0.250501245,0.103233784,0.559268296,0.11296574,0.046902064,0.200901419,0.201608106,0.099110909,0.133493274,,0.245011538,0.120615043,0.255127341,0.245599315,0.176865563,0.069818795,0.085915685,1.018263698,0.177829623,,0.283153266,0.175329208,0.163249686,0.224303171,0.589542389,0.200484321,,0.046068717,0.14837797,0.179307237,0.39049843,0.17525509,0.173083574,0.458694816,0.161206275,0.205183759,0.183985621,,0.06821008,0.186577708,0.133455336,0.10763374,0.200402945,0.18733117,0.068566054,0.196797535,0.209921613,0.182563767,0.182484642,0.202814668,0.230047733,,0.174616084,,0.088691749,0.182560027,0.119830601,0.091309264,0.035756242,0.176768333,0.180917427,0.471649975,0.121793963,0.135518059,,0.266972303,,0.113900714,,0.23653546,0.642344117,0.143447369,,0.305357784,0.170382559,0.470808357,,0.196407646,0.660644293,0.098764949,0.089298993,0.205831245,0.178551137,0.132370085,0.140645966,0.047791123,0.223558918,0.06340158,0.226190507,0.259202033,0.177741408,0.209373102,0.10541945,0.095101126,0.172139615,0.186377451,0.161406457,0.250775725,0.184081957,0.196581364,0.165350303,0.151835546,0.372556567,,0.201710612,0.046694744,0.133532599,0.245911032,0.183903202,0.967672467,0.199175537,,0.293541729,0.29741329,,,0.319720626,0.666674078,0.07386373,0.076663807,0.531237781,0.089188434,0.080336973,0.117630906,,,0.276722997,0.225332662,0.082122713,0.088726096,0.174250215,0.314609349,,0.257809073,0.209292084,,0.172113121,0.217838496,0.144336209,0.049686961,,0.139425278,0.216406703,0.210995317,,0.173400357,
1974,0.611457109,0.27410692,0.100256078,0.062682264,0.709120989,0.075410582,0.612196028,,0.259422094,0.338751137,0.328010321,,0.104831934,0.264421493,0.249275759,0.24602595,0.132858142,0.304588586,0.166398957,0.791679859,,,0.286346167,0.435175002,0.267843574,0.166520849,0.23068957,0.053311743,0.160932481,0.197447628,0.11571499,0.275317907,0.197992817,0.297589123,0.221288532,0.450209558,0.243043065,0.106205322,0.574704647,0.128186211,0.049656261,0.189994708,0.217823014,0.101672187,0.149191827,,0.272430331,0.151916683,0.29144159,0.276412725,0.189036161,0.073729426,0.17597954,1.015885353,0.214216456,,0.303005725,0.223633006,0.193098173,0.237445444,0.597505629,0.236951962,,0.051611338,0.156063303,0.188695148,0.39623031,0.161014423,0.196876273,0.35853824,0.192517012,0.244919851,0.207116634,,0.072892316,0.197775379,0.160791531,0.125410736,0.22213079,0.193726376,0.072155938,0.227902517,0.270860404,0.209386542,0.227713943,0.226287693,0.256531268,,0.206318229,,0.093335338,0.218569145,0.148174956,0.109493829,0.037628315,0.214104027,0.189703584,0.528186381,0.106857389,0.148566008,,0.278437614,,0.117285363,,0.236732721,0.715694785,0.166504472,,0.280972332,0.200180992,0.504312396,,0.208086818,0.627422035,0.111437947,0.092013665,0.305672079,0.198555619,0.143866628,0.154590741,0.052386161,0.330485165,0.082252637,0.252956897,0.302511394,0.205602422,0.239141315,0.316505045,0.117611535,0.200438663,0.216700003,0.227214575,0.25501889,0.213774621,0.251114815,0.204886913,0.178151593,0.335426778,,0.40392682,0.111720189,0.140933633,0.323699683,0.217549443,1.039495707,0.22374858,,0.308912903,0.373376071,,,0.344916254,0.733333945,0.082378045,0.174723834,0.522166073,0.090130657,0.079321623,0.147232503,,,0.242657468,0.277753919,0.070236646,0.115565851,0.197130576,0.462026954,,0.304882377,0.223890841,,0.213051304,0.262499928,0.151790798,0.052290674,,0.168206379,0.185447454,0.233415097,,0.219141856,
1975,0.392412663,0.257005394,0.07658612,0.064275824,0.680280864,0.087351486,0.837003767,,0.271566957,0.351465851,0.345103055,,0.145348191,0.304343671,0.350910038,0.210477635,0.152570426,0.323169857,0.226264507,0.865969718,,,0.404295713,0.449444026,0.249606669,0.18315728,0.212203041,0.056134209,0.150984362,0.205761045,0.148500949,0.278897822,0.225639671,0.175855294,0.244876191,0.453153849,0.357074052,0.121263623,0.650802135,0.126697779,0.070151411,0.25638485,0.221133575,0.107181355,0.145329371,,0.296563178,0.147239387,0.289332598,0.316780269,0.219266087,0.086486086,0.124190889,1.172038198,0.243139833,,0.292863429,0.252229899,0.230351299,0.296431929,0.793661594,0.276125014,,0.054901592,0.166127861,0.200206384,0.410296232,0.163583562,0.207115278,0.160298258,0.222362265,0.238696262,0.20194231,,0.086677678,0.214293003,0.195033908,0.139195234,0.26691097,0.223326102,0.076557763,0.211683959,0.2488143,0.239776671,0.257785231,0.289942205,0.249205932,,0.222720608,,0.099029183,0.141884819,0.133619383,0.116843864,0.039923802,0.278030187,0.237766013,0.699304342,0.119282544,0.157561138,,0.318796754,,0.122195587,,0.268117398,0.382856041,0.192363247,,0.363880515,0.182804152,0.414909333,,0.219664872,0.618542016,0.127749145,0.08850728,0.294640601,0.20316802,0.143817708,0.156896725,0.135347888,0.385567158,0.094643064,0.288357645,0.352128237,0.218268782,0.263418615,0.354171842,0.168667018,0.205862805,0.249998376,0.231403172,0.248034656,0.275235832,0.314625651,0.197508663,0.208514348,0.318055868,,0.466682166,0.110507742,0.147457778,0.320610017,0.20925872,1.078791618,0.268487036,,0.327757865,0.374084949,,,0.401961058,0.641628921,0.087733872,0.180978462,0.516213059,0.103598021,0.097146958,0.152339324,,,0.291398168,0.361452758,0.087579325,0.110344626,0.208075091,0.371584624,,0.240565792,0.241837382,,0.226360008,0.278212935,0.154934004,0.055481024,,0.173635527,0.238895342,0.269617885,,0.226690099,
1976,0.401085049,0.251811147,0.076505817,0.061503507,0.681441367,0.100595683,0.862006545,,0.266128808,0.365570009,0.349710226,,0.126160324,0.311684698,0.274996579,0.217453256,0.231240928,0.345982015,0.177767128,0.913620114,,,0.336756498,0.468765914,0.312800825,0.187444717,0.241982639,0.057743218,0.142600268,0.204449445,0.171906427,0.318826467,0.227983341,0.237292916,0.284466296,0.452444971,0.48551634,0.128311232,0.631734431,0.144822642,0.070177741,0.239039063,0.238546088,0.118077114,0.1453363,,0.298720717,0.164115757,0.26771757,0.328270376,0.237698257,0.099141531,0.145135269,1.31865859,0.231503472,,0.317448944,0.267776698,0.249054357,0.295318991,0.9209705,0.258055657,,0.050108377,0.177507907,0.214338735,0.357132792,0.151122719,0.221797928,0.225699827,0.257996053,0.275430292,0.232535914,,0.09691406,0.223934412,0.232657835,0.130108684,0.24050425,0.285335392,0.081961893,0.264140636,0.253735483,0.222999275,0.274591982,0.332590699,0.258994728,,0.234707177,,0.106019557,0.206436828,0.153053522,0.12079712,0.04274198,0.332459986,0.225649655,0.552456081,0.096452765,0.204444349,,0.328016639,,0.114450276,,0.310268223,0.784535527,0.191420659,,0.384869933,0.193806529,0.438235462,,0.232851699,0.540893912,0.136176676,0.090293914,0.30408147,0.235697567,0.144069448,0.150765657,0.175378218,0.445241272,0.087145597,0.300915152,0.377935559,0.196017966,0.25539735,0.488465726,0.17540969,0.230002463,0.247561187,0.242993757,0.254488051,0.288324535,0.299418747,0.204290166,0.253547937,0.319060922,,0.493700773,0.137081161,0.159947395,0.328614026,0.213908702,1.024801016,0.278143913,,0.350891829,0.378327906,,,0.435443819,0.589322031,0.075444192,0.278319985,0.53328371,0.104343012,0.109523192,0.166356668,,,0.237602338,0.378525615,0.105545193,0.115812019,0.214945987,0.297581196,,0.216159135,0.257936478,,0.161363527,0.299487203,0.171981618,0.059388764,,0.17803672,0.360243022,0.261709154,,0.19744578,
1977,0.445023566,0.246172264,0.084094189,0.069468029,0.687512517,0.102883607,0.81593293,,0.266195357,0.357255608,0.398925871,,0.13080813,0.358955383,0.322517008,0.231569201,0.217322677,0.372066349,0.251643509,0.866163611,,,0.363656282,0.508993208,0.270988107,0.217675373,0.293473154,0.064182483,0.149647489,0.245923787,0.181146458,0.318657458,0.244371548,0.314660132,0.248027861,0.513465106,0.423492312,0.112870589,0.707555175,0.175605655,0.07545881,0.239777923,0.257054389,0.129753739,0.159622386,,0.331661344,0.203076929,0.294194162,0.359984785,0.252454042,0.101748295,0.189941928,1.49066484,0.240011752,,0.361589223,0.287887245,0.279640675,0.308219522,0.880586505,0.278281033,,0.047192849,0.190581441,0.23049815,0.334849983,0.161802635,0.250051796,0.650953889,0.275841594,0.30218485,0.259837329,,0.099723682,0.230612487,0.242518097,0.143253058,0.261059046,0.359659314,0.088141158,0.2877312,0.275449455,0.245815188,0.302007943,0.344237059,0.294858068,,0.263917208,,0.114012592,0.202477857,0.17160219,0.126517013,0.045964386,0.335028708,0.289171904,0.309093595,0.108094864,0.126825288,,0.379906446,,0.137227148,,0.345638007,0.440475017,0.185206175,,0.426400691,0.204220057,0.457876742,,0.259552896,0.554267645,0.141755059,0.103103027,0.342889816,0.298501015,0.154000238,0.168336526,0.204865456,0.462585509,0.090499245,0.34752807,0.43046993,0.191389233,0.294712514,0.380250126,0.189068288,0.26570183,0.226152986,0.260815322,0.279777408,0.279180944,0.333296001,0.215167016,0.303129256,0.314598948,,0.554380119,0.15049839,0.179140344,0.35053423,0.215473831,1.172201395,0.294621825,,0.377347112,0.440330595,,,0.478227884,0.656817794,0.094595842,0.327866852,0.549695432,0.120029397,0.116956152,0.183707327,,,0.317540914,0.42436105,0.155299678,0.12325906,0.258957267,0.268101096,,0.199050203,0.27904886,,0.269867003,0.332673371,0.176755458,0.063883372,,0.200848341,0.400018513,0.333472043,,0.203250229,
1978,0.609468281,0.238610417,0.101401836,0.074886978,0.676501393,0.104452431,0.885235548,,0.292221814,0.38989228,0.476071239,,0.159512788,0.425631672,0.387023896,0.258923233,0.237665564,0.399773896,0.270425111,1.041820884,,,0.60457617,0.548432827,0.297616869,0.251806945,0.25632754,0.067601934,0.133842185,0.280381173,0.216252521,0.318347842,0.334903866,0.364209116,0.236101836,0.618014336,0.348079801,0.116548292,0.889369309,0.196667343,0.094857305,0.254237503,0.287287056,0.141299859,0.195912763,,0.39313677,0.256667018,0.332740933,0.419992208,0.279038757,0.121689342,0.204997748,1.717438936,0.268743575,,0.391338915,0.305226892,0.3281115,0.352825373,1.191948891,0.336344033,,0.034127653,0.204498336,0.247663274,0.343210369,0.444972754,0.285005599,1.059254766,0.300043285,0.346429527,0.280149192,,0.10963209,0.241819695,0.242558524,0.175729245,0.307750374,0.370339662,0.094705001,0.312881351,0.291470081,0.287488222,0.261695653,0.424400598,0.376272917,,0.314851999,,0.122503057,0.223821759,0.209595188,0.141359672,0.04938734,0.370283782,0.297055364,0.370820433,0.070513785,0.205670252,,0.422694921,,0.166997015,,0.47870934,0.322755545,0.216862127,,0.503464162,0.227293208,0.537949264,,0.267733872,0.578338921,0.15134196,0.085373797,0.400689542,0.34769845,0.198129907,0.191735834,0.241727397,0.495534658,0.10291899,0.41682145,0.45911324,0.216893211,0.369316041,0.308797061,0.2049077,0.283516139,0.211096555,0.279630929,0.308216751,0.302535415,0.352851808,0.199022129,0.313159108,0.338796109,,0.762810469,0.165093467,0.167223543,0.410749823,0.231860742,1.462555051,0.313609064,,0.411805183,0.48069188,,,0.532614946,0.728860736,0.125317961,0.489993691,0.56180954,0.144171759,0.144310832,0.206936717,,,0.320381701,0.452045888,0.175163835,0.133540094,0.307639897,0.236773372,,0.203284964,0.301756471,,0.30917421,0.378754526,0.191453993,0.06863372,,0.222565532,0.414227128,0.337084234,,0.234188497,
1979,0.712472796,0.230519205,0.11065796,0.078950807,0.540567875,0.114583731,0.881540775,,0.325041741,0.413534135,0.538075805,,0.20905529,0.477404952,0.462476134,0.408595353,0.236824766,0.433183074,0.284134507,0.894497871,,,0.385388881,0.590493858,0.309039146,0.273223311,0.333240271,0.079708219,0.140666708,0.312966079,0.254609048,0.333063334,0.362149328,0.379428566,0.266381532,0.729022861,0.642106414,0.08014074,1.05234623,0.241438612,0.117614672,0.263550818,0.325152308,0.153584167,0.228928924,,0.442598045,0.276943505,0.392718017,0.467337132,0.318410635,0.134532928,0.216284737,0.98869133,0.338507682,,0.407252431,0.34761405,0.360189438,0.404633373,1.023321986,0.42004782,,0.049383383,0.22135596,0.268360525,0.368422538,0.476624966,0.369910836,0.559130073,0.341079503,0.417068183,0.318913579,,0.100376703,0.262137413,0.236679375,0.22466746,0.35902825,0.437461585,0.102619492,0.347254187,0.344535619,0.323833942,0.319978446,0.486031413,0.375527024,,0.357895911,,0.132740647,0.238975868,0.259854853,0.154428616,0.053514641,0.381614745,0.303002954,0.379722297,0.158809215,0.251665235,,0.468010753,,0.177154839,,0.601855457,0.46167776,0.268002033,,0.576952934,0.283337861,0.59006542,,0.283404678,0.587273836,0.171497464,0.119427748,0.463615268,0.44531548,0.244667783,0.227842271,0.267963618,0.578413129,0.078466527,0.473002464,0.489153475,0.240863562,0.401827902,0.366820395,0.224656329,0.317233592,0.259254783,0.329021484,0.341463625,0.308847189,0.425827295,0.235050201,0.426607043,0.335641831,,0.834212482,0.209761426,0.221250921,0.484918386,0.261084557,1.603922844,0.345295548,,0.42307198,0.543798923,,,0.60722363,0.846325994,0.123757638,0.583362699,0.57227385,0.165555418,0.164717719,0.249422237,,,0.386195779,0.490567565,0.246681288,0.157432973,0.315295368,0.222345725,,0.232492745,0.328465223,,0.348710209,0.432385951,0.214052618,0.074324712,,0.25753817,0.742475688,0.390146583,,0.249698177,
1980,0.746348441,0.220955193,0.144357964,0.086248562,0.485071778,0.127091348,0.893054068,,0.360815525,0.450496912,0.586382926,,0.245321244,0.457337081,0.422991037,0.404423833,0.287665904,0.4688676,0.322384983,0.702189445,,,0.428336859,0.672374547,0.35461086,0.269779205,0.40679425,0.085316069,0.172136486,0.371078134,0.300958157,0.364258677,0.381697208,0.45037061,0.329881638,0.78851068,0.723114014,0.085420184,1.178014874,0.27719897,0.128123298,0.262643725,0.37913692,0.165561229,0.257528275,,0.473592073,0.290156811,0.454994857,0.478474975,0.347013801,0.153022364,0.294661522,1.172563195,0.346163929,,0.407079965,0.413296133,0.409567863,0.450150311,1.315355897,0.532631397,,0.050565951,0.245026842,0.290467411,0.410899788,0.51458329,0.362343371,0.569641292,0.384047896,0.476374269,0.369174987,,0.129683316,0.265049696,0.277860284,0.250525445,0.400378704,0.80688566,0.111073032,0.385841012,0.390257865,0.37194401,0.374595165,0.513974905,0.379088998,,0.40236938,,0.143675476,0.259431541,0.280741215,0.172729939,0.057923038,0.411887497,0.274900287,0.453915656,0.208737701,0.264562786,,0.456788927,,0.193301082,,0.683366895,0.21353595,0.330080718,,0.697918773,0.305255532,0.604848325,,0.372735381,0.547264457,0.20851016,0.105236165,0.487106651,0.470662087,0.247058615,0.2926687,0.259316981,0.680336535,0.09079317,0.509459972,0.546777368,0.25730443,0.435654432,0.472517669,0.265289575,0.338381648,0.317529351,0.346163303,0.267985523,0.380589157,0.458821028,0.258447975,0.595318198,0.321125835,,0.85312295,0.287402302,0.189426497,0.584210753,0.294337094,1.746014237,0.38332057,,0.52728194,0.599674046,,,0.670703411,1.106271029,0.170059934,0.758179128,0.578339279,0.179923207,0.160878792,0.28986913,,,0.445756674,0.585552096,0.165341318,0.182611108,0.353643745,0.222687706,,0.275035799,0.35665679,,0.375923723,0.489162683,0.232523784,0.080569014,,0.315262824,0.505416572,0.447461426,,0.277094692,
1981,0.664578438,0.213939369,0.145506456,0.096220739,0.453412354,0.135917753,0.928777337,,0.512341976,0.501791894,0.484546572,,0.246301398,0.397716999,0.327331573,0.334249854,0.296101838,0.505887508,0.386103272,0.722135663,,,0.456262797,0.736359,0.364405215,0.31156227,0.457796097,0.158536673,0.16389285,0.424460679,0.261300117,0.398168474,0.349598497,0.47370258,0.292132825,0.625498772,0.719752014,0.114833966,1.03704536,0.289595008,0.112503201,0.256681293,0.357303202,0.180280477,0.245426774,,0.417201817,0.353534251,0.464281052,0.431165457,0.396187991,0.140930653,0.371772766,0.648827851,0.326588452,,0.423372179,0.400953621,0.42777881,0.399039984,1.075157523,0.503395677,,0.047840971,0.261512607,0.318836629,0.653988361,0.382112116,0.294291914,0.59535116,0.382618308,0.475295931,0.403369606,,0.130536482,0.267523229,0.447683603,0.300746083,0.3646065,0.885112524,0.121921286,0.371272504,0.400442332,0.343259037,0.436036199,0.525261104,0.41956237,,0.404160321,,0.15770793,0.337907106,0.299914956,0.179462492,0.063580245,0.39263165,0.298911333,0.444876701,0.170370325,0.271096379,,0.381396383,,0.19034411,,0.840670526,0.1496149,0.370920479,,0.653129756,0.278073341,0.570232511,,0.31141457,0.536534786,0.217117235,0.112661734,0.489157259,0.476189077,0.247056738,0.290194362,0.287483066,0.666663647,0.105456322,0.43815431,0.507197618,0.270710498,0.460871696,0.523780644,0.342418015,0.350777566,0.350169331,0.34323895,0.212114692,0.372456282,0.490266681,0.255255878,0.617443025,0.402437359,,0.821044385,0.308023334,0.238200724,0.598212779,0.322540671,1.805040002,0.404136628,,0.602400541,0.628019929,,,0.609143198,0.829240561,0.155896381,0.906769991,0.590409815,0.2376533,0.163269728,0.305551469,,,0.546924531,0.532978892,0.153365538,0.185236633,0.423584223,0.326984882,,0.298305929,0.391558468,,0.441161841,0.515488982,0.253349423,0.06000559,,0.327134937,0.562480628,0.463796854,,0.262867272,
1982,0.624860942,0.205235362,0.14272064,0.111569688,0.450970322,0.13888,1.074504137,,0.774338186,0.4733105,0.452154875,,0.268821269,0.362876594,0.296527684,0.310120881,0.291905105,0.538276076,0.510561466,0.666688859,,,0.481877148,0.809590995,0.456927389,0.335451603,0.499890864,0.260916859,0.160299703,0.394118696,0.305399776,0.40776062,0.346192062,0.379010379,0.270538658,0.529218078,0.734752178,0.150139973,0.970766544,0.290927798,0.10660284,0.248344973,0.397171766,0.194125324,0.229950354,,0.399992853,0.361467481,0.483031124,0.410785258,0.43793574,0.141366765,0.284307122,0.679789782,0.324549526,,0.436684281,0.395406604,0.416572064,0.375410944,1.034082294,0.44620949,,0.045142643,0.275879323,0.336352497,0.512667894,1.120722294,0.364168078,0.610831618,0.386748761,0.444813728,0.413746655,,0.136714205,0.268432528,0.372070342,0.319688767,0.35861364,0.821498275,0.128619239,0.320000947,0.402233958,0.33412075,0.467295408,0.604329944,0.398147762,,0.41279006,,0.166371912,0.378125489,0.300003767,0.180323333,0.067073151,0.420896053,0.299139082,0.455042511,0.16612342,0.248352677,,0.345836043,,0.1894584,,0.892056227,0.165930316,0.282442927,,0.564371109,0.239723802,0.54012084,,0.333724052,0.561281383,0.21502091,0.160251021,0.440909326,0.447204649,0.243962333,0.25940001,0.260345817,0.796972156,0.106533125,0.423007667,0.483692616,0.274152398,0.437287897,0.526230514,0.312949032,0.367825091,0.363800198,0.325984359,0.369272798,0.339739054,0.533495724,0.248235747,0.667517126,0.413806289,,0.650992811,0.284097373,0.199383631,0.501348794,0.316024601,1.981799006,0.417181462,,0.558675706,0.670452237,,,0.52549535,0.684289634,0.153646156,1.041035533,0.597222865,0.209516168,0.142026797,0.317399561,,,0.644962668,0.495066553,0.155068919,0.170135051,0.482613385,0.338736624,,0.277968436,0.410526514,,0.475158125,0.556834936,0.28969869,0.063933015,,0.290332288,0.702800751,0.538190544,,0.25538367,
