Summe von AggValue,Spaltenbeschriftungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeilenbeschriftungen,MAR,ABW,AGO,AIA,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,POL,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,YEM,ZAF,ZMB,ZWE
1970,161854.4219,688.4144287,295517.625,210.0970459,45241.14844,411435.3438,1069101.375,,2167.81543,1473595.625,770421.5625,,5242.128418,1351375,16648.29102,3167.728516,149870.0156,41797.92969,25391.48047,6023.109863,,,2096.562012,7560.206055,57641.86328,1990086.75,11455.59863,55885.40625,2639.2854,3111.115479,25771.56055,1909363.75,1311230.375,261151.4688,1155455.875,32774.77344,33699.00391,50990.98047,14070.48535,389420.0938,3888.542236,1986.175171,28265.25195,550.0168457,59070.04688,,7845500,543.7993164,708.5472412,562714.25,130018.3125,389158.0625,283658.0938,50046.67188,2587868.75,,41468.38672,335560.6563,6015.803711,6132885,20787.37305,5543913.5,,128487.3828,4651.439453,1436.228027,1683.71228,813.8468628,785195.1875,712.2006836,86148.35156,297465.9063,35139.73828,,17407.45313,302659.375,769836.1875,2374539.25,204095.4531,883518.8125,81760.32813,25012.78906,196145.9219,5698253,86568.70313,15859.15625,5270958.5,,88276.76563,,38617.25391,2001.661377,298706.0625,31228.85352,5987.230469,183293.9063,12113.95703,351.678772,53175.02344,2099.303223,,95554.42969,,5210.536621,,43705.54688,321.1091614,2061188.75,,2149.220947,4068.726563,6188.060059,,21751.2207,7756.743652,19157.19727,374.7061462,11577.60352,2750.740479,131507.7656,10604.25488,63092.52734,628642.125,34462.80469,1715088.875,451608.6563,14097.68945,169366.9688,37752.24609,300184.75,27345.00391,180935.7188,283052.5625,557487.875,661151.625,22117.07422,7542.779297,23322.3418,203454.4063,,1336.117065,386498.125,33389.00391,46852.01953,73192.42969,6063.452148,36608.71484,,795.6494141,15766.18262,,,1289896.125,1930.517334,1296.661621,58972.19531,28.18930817,6021.244629,13611.54883,484188.8125,,,10067.44336,56712.125,573060,168896.6719,32400.63672,11791.25293,,83189.64063,21404620,,2166.096924,58180.85938,118.5122604,52886.74219,,727997.9375,198670.6875,45574.71484
1971,170224.5,758.3828125,314195.0938,226.7630157,47517.23438,429070.5938,1129901.5,,2180.770996,1533065,821695.1875,,5333.283203,1403561.625,17576.58398,3680.496094,151644.0469,46234.79297,27585.78711,6370.189941,,,2206.802734,7652.862793,59428.26953,2165646.75,11960.88281,54673.81641,2771.070068,4067.603516,26436.59961,1988901.25,1373316,277426.2188,1255206.5,36366.88281,35108.82813,54411.07422,14967.51758,411619.5938,4182.725098,2145.786377,30181.20313,608.8773804,61838.11328,,8300379.5,556.1571045,773.9391479,592144.9375,138365.4375,402409.0938,301531.5,51660.74609,2747532.25,,43250.99609,356153.8125,6640.669434,6471339.5,21960.40234,5765316.5,,132916.5469,4810.585449,1542.00354,1883.996216,864.8085938,847957,731.9280396,90709.29688,315023.875,36657.64453,,17855.47656,335528.2813,796867.25,2514195.5,216885.8438,962740.25,86888.92969,26500.50391,211879.2188,6128876,90583.84375,17066.59766,5929284,,96175.24219,,38569.10547,2024.957764,317799.6875,35507.43359,6130.320801,187668.2969,12211.62988,420.8355103,56347.11328,2141.150635,,98725.60938,,5852.067383,,44549.51172,346.4234009,2178899,,2273.121826,4352.259277,6690.881348,,23556.84375,8523.195313,20348.20508,389.4410706,11659.5,3111.607422,146133.4844,11633.67871,62537.80078,700662.9375,36536.74609,1815491.875,474055.2188,15109.41699,176570.8906,40095.05078,317357.2813,31002.8457,187746.7344,296061.0938,587601.125,715512.0625,23375.5332,7756.242676,27569.7168,220217.875,,1419.815063,406732.9688,34282.94922,46999.90625,85163.09375,6295.219727,38476.87891,,797.9952393,16357.2334,,,1347516.875,2198.760498,1531.279419,61189.23438,32.29101944,6372.790039,14127.06445,538187.125,,,10975.47949,59822.74609,610372.3125,194526.0313,36338.71094,12398.77246,,85923.6875,22058784,,2204.078613,62577.39844,142.3652191,54967.13281,,783659.875,209146.4688,46025.12891
1972,176416.75,834.935791,332435.8438,245.9296417,49922.13672,455643.9063,1188674.625,,2194.023438,1592975.75,880089.8125,,5238.872559,1456096.5,19014.70117,3950.42749,149592.9063,50673.42188,29776.74023,6675.205566,,,2313.951172,7713.20166,61584.4375,2374560.25,12464.68945,53780.89453,2901.375244,5255.392578,26992.14453,2071290,1436926.125,288960.4688,1352464.25,39592.55078,36114.20313,58458.12109,15884.79395,431662.5938,4474.205566,2305.371094,32102.10352,672.7990723,64707.14844,,8749619,568.6211548,816.168335,625446.8125,148377.2813,417954.5625,317042.9375,53181.17188,2938392.75,,45400.4375,377958.0625,7336.272949,6820245.5,23471.39063,5971557.5,,130633.6094,4971.757324,1557.602295,2048.52832,915.3238525,929743.5625,754.114624,94966.90625,333881.875,37888.39453,,18456.75977,364892.3438,832333.6875,2657787.25,230692.4375,1058992.375,92071.89844,27917.41406,229645.3125,6556769.5,94415.6875,18445.25781,6636370,,103261.9531,,38458.44922,2054.347656,336639.375,39521.33203,6267.30127,193811.5938,12336.95801,487.2483521,59877.76563,2197.77124,,102080.2813,,6529.363281,,44838.39063,370.6031799,2316600.75,,2485.961182,4657.536621,6989.037109,,25406.28711,9311.224609,22377.80078,404.9782715,11795.76563,3572.67627,162794.8125,12628.37207,62602.40625,779664.75,38131.42969,1903548.375,494026.9063,16042.22656,185503.5156,42749.96094,331600.5938,35595.17578,193129.8594,308664.2188,618162.3125,777633.8125,24879.67969,8375.952148,32153.7832,239207.9688,,1555.346558,436847.875,36095.19531,47353.75,98052.23438,6479.939941,41530.64063,,798.8231812,17276.06836,,,1406686.75,2495.071289,1765.471191,64486.03516,36.70893478,6731.305664,14749.75195,588742.4375,,,11646.48535,63496.70313,657657,224120.9531,39726.83203,12953.96094,,87709.53125,22805318,,2272.850586,67734.67969,155.5305939,57078.05078,,841158.8125,220568.875,46599.13672
1973,182063.6719,918.6046143,352647.9063,265.816864,52459.67188,473551.1563,1236490.5,,2208.811035,1655112.25,935396.9375,,5238.901855,1512495.875,20136.8457,4289.905762,150763.7969,55209.10938,32714.47656,7008.125488,,,2408.973145,7758.168945,63280.14844,2636271,12934.63086,53210.12109,3031.502197,6522.570801,27872.68555,2163195,1500253,299159.5313,1455277.75,43739.32031,37470.94141,62054.38672,16732.61523,453900.5938,4787.371094,2463.614258,34140.69922,747.3956909,67392.96094,,9179683,584.3818359,836.9154053,660498.6875,160209.6406,436299.4688,331934.6563,56216.81641,3158602.5,,47177.73828,401875.1875,8098.182129,7187111,25279.67969,6200224,,131096.1875,5132.680176,1588.657959,2195.937988,969.8864746,1015093.563,782.8365479,99973.07813,355194,39791.33203,,19290.90234,393328.5313,876305.6875,2787160,247756.875,1169697.75,100765.8672,29799.27734,247958.1875,7006262.5,98250.24219,20090.06641,7417648,,109894.5,,38109.08203,2089.326172,363335.7813,43408.41016,6424.963867,205602.9375,12381.5791,551.5115356,63247.60547,2316.108887,,106071.7813,,7246.994141,,45206.25781,396.3136902,2481265.25,,2686.611084,4981.619629,7166.675293,,27455.06836,10120.13281,24769.51172,421.8081665,12404.9707,4499.014648,182147.5313,13621.49609,63729.03906,873512.9375,40771.11719,1992344.25,518001.4688,17273.13086,195144.2813,44772.19922,345530.8438,39908.5625,206037.7813,321598.0938,649046.8125,845206.5625,27147.47852,8955.700195,36867.69141,259468.5469,,1680.220825,483169.9375,38341.57031,47627.22656,110741.4766,6671.539551,43787.09766,,793.6728516,18289.13086,,,1465315.125,2894.537598,2011.518921,67333.75781,41.53834534,7059.259277,15347.98242,643292.5625,,,12157.45898,67037.19531,707462.8125,255293.875,42788.49609,13444.63574,,88791.25781,23631744,,2323.568848,73343.33594,169.9746857,59070.34766,,900076.3125,229618.4844,47551.83203
1974,186368.5156,1009.965393,373267.7188,285.1552734,55119.57422,485427.6563,1285947.5,,2232.631348,1705167.25,991545.375,,5355.914551,1572150.625,21356.53906,4688.404785,160716.25,59880.55469,36205.84375,7234.001465,,,2512.098389,7794.855469,65086.31641,2931737.75,13514.44922,52282.96875,3169.25708,7335.624512,28043.29688,2259268.75,1554621.375,312074.1875,1574018.375,47093.57031,39211.875,67043.34375,17612.85742,478438.9063,5105.666504,2622.296143,36326.00781,829.9351807,68321.40625,,9520939,597.2709351,831.1539917,689992.875,173059,461804.5,347263.5625,59707.59766,3386240.75,,48511.83203,425868.2813,8619.920898,7546950,31896.34961,6403790,,135543.6094,5305.669434,1600.108398,2311.188232,1025.047852,1059666.625,811.9216309,104536.2031,374513.9375,42069.91406,,20407.33594,424708.2188,931979.25,2920558.25,259987.6563,1306776.125,110529.4609,31797.41406,264152.2188,7451115.5,100574.4375,22099.06445,8060057,,115131.6719,,37737.12109,2133.92334,394652.7188,48433.72656,6577.52002,215025.9844,12560.32324,612.3399048,66772.04688,2409.742432,,109292.7188,,8010.190918,,45694.84375,425.6468811,2658023.25,,2839.487793,5339.408203,7351.524414,,29553.45898,10970.19434,27490.93945,438.1291199,12942.9375,5327.312012,205944,14682.67578,64746.28516,942649.875,44224.35938,2067461.625,543755.75,18476.29297,205698.1875,47729.19531,361909.7813,43333.22266,225828.7969,338409.8438,681975.875,902485.875,29748.58789,10049.63184,42002.40234,286821.9375,,1820.848022,508162.1875,41508.66016,48019.55469,123930.7266,6910.263184,46575.30078,,791.800354,19600.05078,,,1515607.25,3390.435547,2246.607422,72006.20313,46.85651016,7586.302734,16012.24902,692608.375,,,13152.26855,71418.50781,793630.875,289198.4063,45615.60156,13884.77344,,90501.66406,24335552,,2364.534424,78476.85938,183.4320374,61119.87891,,961870.9375,237639.3438,48829.62891
1975,207639.4531,1109.668091,391161.9063,304.9125061,57897.04297,536808.625,1333749.375,,2249.475342,1757197.75,1039952.313,,5390.387695,1624869.625,22464.93359,5001.243164,166602.2656,64830.86719,37563.44141,7367.541016,,,2607.241699,7848.257813,67607.47656,3249594.25,14064.81836,52316.5625,3294.081055,7959.57959,28069.58594,2357585.75,1589552.75,320125.25,1718109.375,51172.86719,40847.75781,70814.58594,18520.51563,499817.6563,5445.072266,2730.921143,38265.05078,920.6205444,67698.47656,,9813580,612.8866577,853.4875488,712969.0625,187356,495381.9688,368239.3438,64322.11328,3583551.5,,49995.91406,450728.2813,9241.045898,7856808,40016.58984,6586670.5,,137720.625,5481.727539,1639.86499,2423.016602,1084.789429,1111280.625,836.6479492,109715.5703,393393.25,44574.96484,,21598.5332,459674.0313,996879.8125,3042384.5,270572.4688,1504281,128398.9453,33433.77344,280859.6875,7829096,103405.7031,24180.14648,8662330,,120437.7813,,37385.10938,2175.987061,428986.125,58169.56641,6740.554688,218214.1719,12816.40918,678.2694092,70390.04688,2559.182617,,111845.7344,,8824.030273,,46093.58984,460.9944458,2851052.75,,3050.898682,5769.20166,7597.302734,,31800.1543,11812.77832,29943.06641,457.6620483,13905.17285,6541.701172,226126.9375,15722.66113,65229.24609,1041937.438,47088.18359,2135863.25,573053.1875,20591.38086,214911.5781,51840.51172,377593.9063,46998.92969,242984.7188,364288.375,717735.625,946714.4375,32022.46484,10889.37207,47224.11719,320880.5313,,2038.441772,587315.0625,45013.73047,48443.90625,135873.625,7148.804688,50874.58203,,800.1036377,20812.47461,,,1565969.25,3930.299805,2478.15918,79242.89844,52.7347374,8411.451172,17037.76953,737266.9375,,,14422.26953,77252.70313,876868.4375,329936.25,48495.09766,14261.18555,,94073.34375,24870554,,2392.635742,85317.375,197.7606201,63230.23828,,1030176.938,246678.2031,49860.27734
1976,234371.5313,1218.427124,406898.375,324.7003479,60821.21875,599645.8125,1390285.5,,2256.777588,1811559.75,1089442.625,,5525.226074,1678168.875,23105.13867,5291.213379,174042.6719,69803.60938,42811.19922,7526.016113,,,2696.358887,7846.284668,70135.05469,3579852,14960.09668,52841.46484,3438.98877,8423.443359,27981.25586,2462962.5,1612048,325444.2813,1848966.125,56509.22266,42776.01953,73288.15625,19393.5957,523846.0938,5776.696777,2842.406982,40984.75391,1020.273071,67783.10156,,10116109,641.7199097,872.0548706,743118.5625,199571.1406,531920.5,389476.8125,74050.67188,3767092.5,,50877.35547,471145.125,9810.225586,8160465,51868.50391,6770677.5,,137514.5156,5681.884766,1756.60144,2550.444092,1143.740356,1167082.875,881.9831543,118399.7188,416026,47020.91406,,23001.38477,492034.6875,1062824,3186890.5,284111.25,1791104.625,147965.5781,34947.07813,293239.5625,8193645,104184.8047,27114.21875,9265912,,125413.2734,,37063.49609,2226.392822,475819.25,70870.9375,6895.963379,213299.1563,13344.96289,765.2768555,74931.42188,2823.14502,,114091.7891,,9695.836914,,46184.76953,465.7778931,3036164.5,,3244.404541,6332.387207,8073.835938,,34138.51953,12695.23145,33708.48047,477.6445618,14808.01074,7531.07666,246797.4688,16709.11523,65789.17969,1189749.25,50102.28125,2201672.25,606114.6875,22817.88281,222614.7969,56659.76953,406703.3438,50598.87109,254230.5625,396772.2188,756543.9375,989279.4375,35567.77344,11992.48828,51583.85547,352843.875,,2239.031738,702445.5625,47948.12891,48725.41406,147986.4375,7330.756348,55050.30859,,814.7286987,22455.42188,,,1614890.25,4454.068359,2752.999756,89106.48438,59.26382065,9130.588867,17859.60742,790589.0625,,,15896.66211,84020.73438,980954.875,369551.875,51634.57031,14604.56836,,99358.25,25504852,,2434.990723,94488.21094,206.808609,65741.35156,,1092074.5,247171.0469,50295.01953
1977,267241.0625,1336.982544,423176.3438,344.296936,63838.5625,689037.8125,1467309.25,,2239.098633,1867683.625,1144724.125,,5797.622559,1727801.5,23681.05273,5563.20166,184290.375,75029.45313,48787.20703,7747.039551,,,2777.787109,7889.253906,72807.00781,3883709.5,15582.31445,53049.30859,3595.353516,8861.141602,27996.49023,2568060,1635808.5,332067.4375,1981554.875,64932.05469,45672.125,79353.23438,19937.82227,546631.5625,6125.131348,2944.859619,44069.27734,1129.483154,70062.34375,,10434062,652.3058472,891.1661987,771485.4375,213208.9219,578429.9375,413010.0938,83120.78125,3938690.25,,51675.15625,489238.9063,10329.53125,8441035,60251.85547,6935295.5,,141308,5861.274414,1895.580566,2698.711426,1210.161621,1232397.125,911.0730591,127899.9453,447534.9375,50115.21875,,24545.2207,529122.3125,1142215.5,3361929.25,297858.4688,2011067,165100.125,36728.95313,303207.0625,8559915,103705.6953,31426.2793,9870659,,132037.8125,,36615.37109,2296.171143,540756.1875,89468.94531,7025.134277,213636.1563,13717.64453,827.8753662,79048.03906,3246.488525,,116258.2344,,10635.55078,,46265.09766,484.5792542,3193241.75,,3532.192627,6917.913574,8859.34668,,36571.55859,13542.5293,36686.19922,488.5924988,15755.5752,8535.077148,270799.6563,17687.48633,66664.35938,1364018.25,54346.32422,2274867,639145.9375,25201.80664,227940.9219,62469.85156,436636.0313,52059.92578,261314.7188,428836.3125,796994.4375,1039171.563,39869.02734,13068.99023,57336.6875,399138.9375,,2435.438965,849957.125,50529.28906,48836.31641,159497.4844,7503.152344,60893.5,,881.0787354,24104.70898,,,1656193.375,5065.86377,3045.671631,100535.3125,66.5193634,9692.612305,19529.80469,863145.25,,,17355.01172,90564.21094,1042452.625,408519.4375,55085.42188,14938.12988,,104917.9688,26279792,,2490.016357,106606.0469,214.0855865,68800.05469,,1142533.625,246082.875,50197.53125
1978,284303.4063,1466.154175,437047.625,365.6411133,66962.67188,794961.4375,1522499.5,,2219.124023,1932241.375,1190328.5,,6128.222656,1776813.75,24089.38867,5857.561035,197910.9531,80363.0625,52361.625,7938.793945,,,2876.125977,7940.72998,75824.08594,4192358,16439.91992,53608.70313,3768.987061,9353.853516,27733.69531,2671612,1664756.75,340556.0938,2145749.5,75378.57031,50296.5625,81340.61719,20642.3418,572213.5,6469.374512,3064.093262,47305.35156,1249.15564,73327.1875,,10767022,659.5185547,918.0265503,799444.8125,226290.9531,633532.625,438019.8438,92577.24219,4093667,,52180.44141,503709.6875,10910.03516,8720247,61705.55078,7101870.5,,142131.4219,6061.09668,2001.99646,2892.476074,1269.320801,1308627.125,925.9615479,137995.5156,482145.8125,54189.06641,,26162.89063,566598.6875,1235597.625,3543345.75,316375.9375,2201277.75,190507.5313,38287.13281,313244.5625,8915286,103623.3125,35523.0625,10524471,,140132.0313,,36195.41406,2330.734863,631268.5625,104305.8906,7156.552246,212909.75,14245.5625,939.0404663,85375.83594,3548.968994,,118310.1797,,11646.21973,,46224.02734,528.4108887,3386500.5,,3873.537842,7449.65625,9870.429688,,39307.5625,14368.69336,36846.39453,502.9873352,16774.65234,10331.80859,296118.5,18649.81445,68277.85156,1528202.375,55659.03516,2347111,663233,28005.4375,232824.7188,69280.33594,463229.25,54393.875,266205.5313,463217.9063,838406.4375,1092006,45224.07422,14491.71191,62352.50391,453359.4375,,2601.515625,1016466,54698.72266,48947.82031,172754.6406,7720.714844,66395.67188,,899.3068237,25557.98047,,,1686562,6194.308105,3358.269775,109245.5313,74.56950378,10122.15918,21937.52344,942410.8125,,,19384.89648,97285.14844,1082106.625,453784.3125,58296.47266,15202.91992,,111527.3594,27203124,,2531.157959,118616.4766,221.941925,71818.53125,,1186365.875,243007.2344,49766.51563
1979,300414.4688,1606.880371,450429.4375,389.1324768,70332.86719,898560.9375,1583735.75,,2284.487549,1995033.125,1239555.25,,6470.380371,1817838.375,25288.69336,6707.365723,212717.3594,85368.10938,57300.73438,8325.242188,,,2991.544922,8026.939941,77965.36719,4501577.5,17193.44531,54815.23047,3960.460205,10123.56836,27762.13672,2782322.75,1697238.875,351266.4688,2309318.75,83911.50781,53732.76563,84675.02344,21794.63867,597786.3125,6862.824219,3184.837646,51072.58203,1383.642822,77371.125,,11123019,681.6235352,939.6483154,826228.5,241703.3594,678749.25,460770.875,107914.8438,4228506,,53150.14453,519255,11750.62305,9000279,64000.29688,7269585,,141907.3281,6243.488281,2110.794922,3075,1319.983887,1388374.5,1037.297485,146755.8125,521812.875,57766.12109,,28164.11523,601866.9375,1328055.375,3714750.75,338308.75,2293249,217168.4688,39747.5625,325657.1563,9294969,103468.1641,40298.66406,11204698,,146644.9063,,35693.13281,2406.239014,724673.1875,116309.375,7244.49707,212998.9219,14820.15918,1055.498291,92936.69531,4030.857422,,120412.8594,,12731.00391,,47324.76953,581.6625977,3634486.25,,4153.539063,8052.157715,10895.9043,,42242.41406,15215.11816,37553.5625,526.8532104,17645.11523,11495.13672,326737.25,19539.07617,70541.1875,1661497.75,54697.14453,2410836.25,687046.6875,30311.63086,236310.2031,76012.71094,485482.2188,56537.82031,275057.7188,502192.5313,880581.8125,1141164.875,51733.82813,15804.23633,65881.50781,506185.8438,,2833.269287,1149165.25,59361.35547,49237.52734,187899.4531,8024.767578,69834.875,,943.3198853,26386.22461,,,1720599.75,7487.922363,3722.653076,117754.7344,83.49082184,10186.02148,24423.21875,1019367.625,,,21400.00195,104424.9219,1124567.5,505654.3125,61678.67578,15313.41309,,119786.9453,28174168,,2596.402832,126798.8906,239.3774719,75078.66406,,1231625.625,238628.3438,49380.66016
1980,317055.0625,1760.180542,462300.875,413.0072327,73616.35156,995414.8125,1648042.5,,2332.029785,2069984.125,1289571.625,,6779.802246,1871394.375,26568.77148,7417.602051,231998.8281,91450.5625,61486.38672,8972.918945,,,3052.333496,8196.728516,78484.60156,4864919,18010.92773,56179.73828,4131.114746,11237.71191,27258.12891,2898366.5,1737475.25,365127.9375,2499968,90573.27344,57933.18359,91547.95313,24131.98242,627972.625,7316.639648,3286.30835,53939.17578,1526.666016,81479.32031,,11472934,709.7807617,1026.170898,846211.3125,257749.9375,722108.25,483623.0313,126982.1016,4360663,,54624.91406,538292.75,12756.19434,9281641,66057.78125,7399249.5,,141105.1406,6426.04834,2229.203857,3274.819336,1373.236328,1448512.625,1132.675659,153662.9063,569282.3125,61378.79297,,30172.21484,630788.1875,1444178.5,3886239.5,356629.0938,2386556.75,241131.9375,41534.08203,334058.8438,9698096,102631.5,46565.50781,11838824,,153059.8281,,35180.76953,2506.8396,796452.875,130044.7656,7366.05127,212594.375,14949.98535,1176.768433,101861.4688,4458.63623,,123137.7578,,13875.4248,,48217.29688,736.6331787,3924201.75,,4351.789551,8626.342773,11916.28613,,44747.45703,16082.17383,38450.37109,552.7956543,18178.75195,12356.66797,365920.3125,20785.2207,73733.72656,1802466.125,55649.44531,2471544,710630.1875,32663.98828,240410.3438,83022.50781,506345.2813,59549.50781,293513.4063,544590.375,925880.6875,1196376.5,59846.13281,17620.16992,68351.67969,561016.8125,,2979.989258,1248852.625,64030.33203,49616,206845.8438,8462.697266,70780.82031,,1003.185303,27012.28516,,,1756650,8153.278809,4046.485596,129335.1328,93.42149353,10181.67969,25776.70703,1093735.75,,,24024.37695,111668.2656,1147900.125,565803.9375,64192.03906,15385.80371,,128275.5391,28983298,,2687.263916,132854.1875,261.6042175,77976.11719,,1292696.875,235236.9531,49266.71875
1981,334153.75,1927.193115,474439.7813,438.4729614,77063.23438,1084678.125,1690979.5,,2389.257813,2149184.5,1336712.5,,7192.5,1896865.75,27636.19141,8156.28125,250877.8438,97293.08594,65495.55859,9603.661133,,,3115.28833,8304.335938,78835.60938,5134427.5,19035.86133,57712.49219,4363.638184,12572.90332,27053.46094,3029280.25,1775634.25,381581.875,2676162.25,96839.33594,62280.45703,99014.60938,29015.0293,659803.875,7709.49707,3434.29248,55164.26563,1684.178589,84847.01563,,11764738,738.7944946,1078.093384,856370.9375,271195.6563,766118.625,503422.4063,147129.8125,4483184,,56198.69531,557515.375,13729.20313,9541136,69794.28906,7477007.5,,139850.7188,6616.018555,2297.384521,3375.416748,1429.36792,1497819.875,1311.204346,161491.7813,619674.0625,63245.00781,,32167.59961,655325.125,1573297.125,4048153.75,377398.1563,2458488.5,297910.9375,43275.89844,341586.8125,10062878,102324.7813,54696.22656,12456722,,159687.4219,,34700.04688,2568.028564,861023.8125,143767.4375,7549.345215,215184.5781,15034.86035,1322.044067,110514.8672,4841.005371,,125122.7578,,15055.69727,,48326.39063,921.8751221,4267335.5,,4607.253418,9328.902344,13087.03809,,48417.31641,16918.06836,39639.69141,587.1725464,18593.86719,12645.14746,411929.8438,21746.77344,76084.25781,1966169.375,58393.77734,2514296.25,735308.5,35184.47656,246857.2031,91342.96875,523343.5313,63694.30469,318111.9688,592859.25,953412.3125,1253616.125,69480.48438,18906.29102,71370.4375,607606.0625,,3217.160645,1354104.375,68355.22656,49808.79297,228817.8906,8851.329102,71255.39844,,1047.480835,28224.17578,,,1786656.375,9042.852539,4311.643066,140770.75,104.4845505,10148.27344,26225.29297,1170931.375,,,25856.64844,120124.7031,1199806.125,625023.4375,65207.69922,15520.45313,,135917.0156,29770398,,2751.85498,139087.7344,285.6937866,81076.32813,,1360122.125,232201.1875,49701.70703
1982,351943,2109.149414,490152.5313,464.2536316,81254.48438,1171655.375,1712746,,2382.404053,2207012.75,1372994.625,,7614.129883,1916840.625,29815.7207,8919.927734,264531.875,102866.2422,71012.76563,10397.58887,,,3130.533691,8498.120117,77982.46094,5358612,19675.55469,59312.88672,4631.860352,13817.23633,26468.20117,3124849.75,1805603.75,387009.0625,2875816.5,101927.9297,67195.71875,105977.8594,36780.91406,691444.4375,8200.99707,3605.204346,55065.72656,1855.807617,88259.42188,,12006718,822.8602905,1120.174683,869240.9375,277570.1563,810776.875,521312.25,171249.1563,4603711.5,,58196.33594,578366,14327.73242,9781079,72882.15625,7581994,,137263.5938,6806.516113,2345.971436,3497.049805,1483.93335,1542927.125,1509.643311,167572.9375,669359.5625,64449.55469,,33960.97266,677686.625,1722090,4221988,395431.5625,2546820.25,348884.5625,44961.67188,352041.5313,10382648,102557.4141,61089.05859,13036599,,163453.5625,,34247.55859,2642.179199,934477.1875,159992.3438,7798.132813,208925.5,15200.31836,1438.616821,118874.1094,5341.460449,,126962.8594,,16332.92676,,48136.20703,1099.266968,4509718.5,,4870.949707,10157.25293,14163.04785,,52563.77344,17724.05469,40902.20703,618.5355225,18838.11719,12926.39844,459556.1563,22303.98828,76730.41406,2084103,60075.99219,2551823.75,758957.5625,38214.75781,253703.9844,101303.625,543326.1875,67833.48438,337448.875,642368.6875,970829.25,1310030,76447.03906,20434.33203,75848.14844,650211,,3598.376709,1459602.25,71184.89063,50143.23438,256696.8125,9123.367188,71384.98438,,1090.910522,29376.22852,,,1815560.125,9858.655273,4547.077148,152242.375,116.8240433,10111.20117,26471.41992,1242548.875,,,27704.81445,129168.2578,1242781.75,680332.875,65704.00781,15783.67285,,141478.4063,30400942,,2803.598145,144701.5,307.2612915,84500.78906,,1418906.5,228480.6406,50276.72656
1983,366396.3125,2307.428711,501189.4375,488.0947571,85338.64844,1259604.75,1735655.625,,2370.193604,2267684.75,1407546.625,,8118.562988,1930552,30412.80273,9537.959961,277912.125,108106.0703,79403.67188,11151.21777,,,3118.402588,8692.696289,76858.42969,5497325,20115.28711,60998,4997.11377,14779.87207,26408.10742,3214400,1838115.125,389741.5313,3097478,104721.8047,72870.66406,113830.6016,41343.98047,722085.375,8663.504883,3768.437012,55320.55859,2052.308105,91305.39844,,12257449,909.8931274,1153.023193,882994,284189.5313,858383.5625,531160.625,191260.2344,4715863,,60034.125,600029.4375,14648.71289,9990670,76162.79688,7706945.5,,135135.7188,6995.654297,2420.072998,3583.223145,1539.909424,1592150,1687.439941,169936.8438,710341.3125,65816.30469,,35852.88281,697016.3125,1871485.5,4412323,408737.7188,2707698,364128.9063,46209.80469,364305.8125,10677608,102747.3125,65610.69531,13589490,,165740.7344,,33850.74609,2725.941162,1023469.625,179134.6406,8141.009277,207147.7344,15334.06055,1512.295044,126512.4141,5434.220215,,127950.5469,,17655.33594,,47965.60547,1277.015381,4619075.5,,5109.532227,11138.76172,14961.59375,,55810.42969,17751.22266,42191.90234,633.592041,19125.81055,13190.15332,509437.4688,22439.10742,76950.34375,2161288.75,61887.5625,2590304.25,784577.75,41430.21875,261642.4844,111162.0781,566631.25,69791.30469,341736,695975.875,992920.8125,1356477.75,81436.70313,21767.01953,76936.05469,693972.1875,,4044.146484,1553482.25,71452.33594,50633.34766,287848.8438,9370.795898,71374.375,,1127.54834,29770.30859,,,1846152.875,11440.81055,4770.743652,164355.2188,130.6497192,9951.950195,26382.05078,1330235.375,,,29405.69141,137164.1563,1286767.5,731449.6875,65344.38672,16025.5918,,143284.2969,31125584,,2842.411133,147398.1875,331.2381897,88181.14844,,1468482.625,223756.625,50753.26953
