Row,All_impact_calib_m,All_impact_calib_ci,N_calib_m,N_calib_ci,W_calib_m,W_calib_ci,HS_calib_m,HS_calib_ci,All_impact_expert_m,All_impact_expert_ci,N_expert_m,N_expert_ci,W_expert_m,W_expert_ci,HS_expert_m,HS_expert_ci
"Ecuador",0.0392589303113988,0.00268437401068959,0.0225440051886038,7.83881251545387e-05,0.0238607308525786,0.000160144097322078,0.071372054893014,0.000259629033313981,0.304818623914857,0.0204079502688528,0.174772813853411,0.000408957415323295,0.215160393655955,0.00670784485492718,0.524522664235204,0.00135450641532309
"Croatia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Georgia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Moldova",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Tunisia",0.167094573371088,0.0109645437455433,0.0959674495119262,0.000315246226795449,0.101511380063264,0.000643950690717522,0.303804890538074,0.00104372842356713,1.27040029366563,0.0812160117757051,0.728518591560652,0.00162657662116687,0.896609202098804,0.0266612398590491,2.18607308733744,0.00538532774802475
"Bosnia and Herzegovina",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bahrain",0.113972448394553,0.00803792358016323,0.0654578628984066,0.000234643181678058,0.0692397258669968,0.000479306193143025,0.207219756418255,0.000777114752294829,0.832006918066271,0.0579780134426044,0.47712905555334,0.00116274532463854,0.587236870333861,0.019066613326518,1.43165482831161,0.00385089623519603
"Slovenia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Luxembourg",0.601392362033816,0.0358516899032163,0.345540213117848,0.000979910381549843,0.364931233046954,0.00200057588939698,1.09370563993664,0.00323980047582478,4.6387969111437,0.263308359124064,2.66129225074347,0.00526544609769493,3.27271233122418,0.0860832504288942,7.98238615146346,0.0174087295062238
"Kyrgyzstan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Dominican Republic",0.0850127006251915,0.00636691097937616,0.0488092573505468,0.000189310652325146,0.051693694161039,0.000386793027816214,0.154535150363989,0.000627274317682055,0.723268730388614,0.0533907639668138,0.414631597684947,0.00107094152652765,0.510613234848622,0.0175777249091566,1.24456135863227,0.00354852781435784
"Latvia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Lebanon",0.0682293631717374,0.00443544976063039,0.0391856893931091,0.000127784085920539,0.0414514276966153,0.000261025094321762,0.124050972425488,0.00042308626260219,0.523785342996174,0.0332081563064024,0.300365106167406,0.00066517928392513,0.369674159052356,0.0109036053230244,0.90131676376876,0.00220237297288558
"Angola",0.0208134569665229,0.00167356926404955,0.0119477903809844,4.99378512329264e-05,0.0126621051592454,0.000102038260606936,0.037830475359339,0.000165484011007315,0.156546148757679,0.0123217283900148,0.0897287586347408,0.000247123477686303,0.110533170018254,0.00405707671066886,0.269376517620041,0.000818917580391248
"Zimbabwe",0.54055445777316,0.0356222291297441,0.310470452035728,0.00100280904503624,0.328351237560274,0.00204801333371384,0.982841683723476,0.00331820692551868,3.95541872707018,0.249466243188844,2.26836563759712,0.00499257879476455,2.79142294261175,0.0817489328413185,6.80646760100166,0.0165200040974767
"Jordan",0.125174429201314,0.00865778156463403,0.0718774469958844,0.000250065537750834,0.0760855886858153,0.000510859663004142,0.227560251922244,0.000828032993393523,0.904972962603237,0.060524231961304,0.51885801114935,0.00121187616609343,0.63878294126031,0.0198703410284276,1.55727793540005,0.0040128418272192
"Mongolia",0.228224143876922,0.0156096970926678,0.131052761647457,0.000451797977384045,0.138716442347014,0.000922979541380515,0.414903227636294,0.00149608599411744,1.72673544123473,0.11454228990797,0.990028512466928,0.0022939026227415,1.21882407547398,0.0376137735445726,2.97135373576327,0.00759604017181245
"Armenia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Yemen",0.18382039418582,0.0123714808822551,0.105624630481369,0.000339132893114986,0.111521327816916,0.000692491842984666,0.334315224259176,0.00112144869810655,1.45554134988538,0.0940424502215591,0.83509940999273,0.00187912546599552,1.02679741980394,0.0307355190442156,2.50472721985947,0.00621391451611572
"North Macedonia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bolivia",0.143586678095351,0.0101469398013363,0.0825370947043654,0.000261213607573718,0.0870216829438916,0.000532803627582316,0.261201256637794,0.000861995136895667,1.06779471766457,0.0697527620842709,0.612907369425016,0.0013938299620081,0.753074705459197,0.0227001144671826,1.83740207810951,0.00459958675227663
"Myanmar",0.566524999888284,0.0359940386468371,0.325398097160923,0.00102142458435748,0.344092954594549,0.00208624927888198,1.03008394790938,0.00338057160546842,4.43161739417414,0.272224134498463,2.54154553996803,0.00544864277137882,3.12742117636266,0.0892567537626894,7.62588546619172,0.0180331737882054
"Sri Lanka",0.152590349420206,0.00928898901309732,0.0876623115630027,0.000258097600314293,0.0926258891566236,0.000527045744051568,0.27748284754099,0.000853745632832787,1.1374155234113,0.0664610596883938,0.652449011768141,0.00132939181453726,0.802540819696858,0.0217545731810777,1.95725673876892,0.00439741576288492
"Jamaica",0.165864737312942,0.011958976926524,0.0952323546531568,0.00035116214955993,0.100849106532253,0.000717455829097667,0.301512750753415,0.00116324331183381,1.28079571570571,0.0901086530997182,0.73426051935699,0.00180588491680129,0.904164474756056,0.0296286863533569,2.20396215300409,0.00598208990930027
"Kenya",0.0937717554991456,0.00576083783277477,0.0538671195409318,0.000161685813627371,0.0569342838405006,0.000330190803315779,0.170513863116004,0.000534961916516039,0.73190392738437,0.0433533287783217,0.419805470255823,0.000867663540525741,0.516458363910708,0.0142046227074457,1.25944794798658,0.0028707957743311
"Curaçao",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Guatemala",0.0882855920282257,0.00563081109882462,0.050706781091384,0.000160818982778785,0.053629199002288,0.000328491158707759,0.160520795991005,0.000532352277016616,0.668712736083938,0.0413749156509275,0.383490222365471,0.000828324599372884,0.471934988228659,0.0135733785650056,1.15071299765768,0.00274196788815408
"Sudan",0.108280751740692,0.00881789667515734,0.0621517149054795,0.000260222608302891,0.0658909453649928,0.000531698765433146,0.196799594951604,0.0008621208883428,0.853076144426109,0.0669068132230373,0.488914339259401,0.00134083027403507,0.602354897021246,0.0220051076504854,1.46795919699768,0.00444218815001092
"Tajikistan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Uruguay",0.162021974796381,0.00973268120174489,0.0930864835152885,0.000268060336528828,0.0983342734315752,0.000547327123776286,0.294645167442278,0.000886465099257964,1.33870119445426,0.076827125891129,0.767963522372909,0.00153649501722847,0.944514272615356,0.0251309050747922,2.30362578837453,0.00508112921737797
"Ghana",0.0267373612036835,0.00165344580243046,0.0153588412188325,4.65939629442067e-05,0.0162350346952943,9.51573787916669e-05,0.0486182076969235,0.000154180452070387,0.199282174547668,0.0119085777469106,0.114301076691598,0.000238359794054853,0.140624421955679,0.00390304978747983,0.342921024995727,0.000788737820965947
"Côte d'Ivoire",0.10338019078382,0.00858690340909006,0.0593361940760585,0.000255160291403777,0.0629168571696735,0.000521369045803291,0.187887521105728,0.000845479330343415,0.784396993859875,0.0629884924308299,0.449535809594148,0.00126285832983878,0.553888832861875,0.0207302899904098,1.3497663391236,0.00418450931042828
"Brunei Darussalam",0.27094852447361,0.0304792439133262,0.155468542708115,0.00092134634506637,0.165034488555885,0.00188274718521566,0.492342542156831,0.00305402848673672,2.29630574610566,0.249536598722797,1.31569512136869,0.00500752004950467,1.62202869175937,0.0822505858326132,3.95119342518891,0.0165986536561242
"Panama",0.133615630598134,0.00882034373603319,0.0767344688201715,0.000255188644360409,0.0811874675495302,0.00052130478758347,0.2429249554247,0.000845016605255466,0.947389953330544,0.0610483943354905,0.543251653826179,0.00122286592738072,0.668671962994062,0.02004995444068,1.63024624317139,0.00404932600832513
