"1-Y","2-E","3-R1","4-R2","5-R3","6-R4","7-C","8-CCA","9-F","10-Fex","11-TF","12-TMF","13-TMS","14-TDF","15-TDS","16-TM","17-TD","18-α","19-αcheck","20-atmosGt"
1780,0.03953393526514227,0.06278483658479193,0.06039705457816339,0.04274090687555307,0.00736373498046611,278.173286533019,0.2451844841497225,0.00333528649971044,-0.001533539,0.00180174749971044,0.001594471432528733,0.00009988964809793035,-0.00004000925248514549,0.00023396676662242608,0.0016943610806266632,0.00019395751413728057,0.16399508742288077,0.1639950521681713,589.7273674500003
1781,0.042270060032898654,0.07137517787206989,0.06831886866644706,0.04677274797431044,0.007854301423331074,278.1943210959362,0.28440315352740303,0.003740002243958919,-0.002629691,0.0011103112439589191,0.001394213627826473,0.000101416916372452,-0.00003498428627565569,0.00023754401438291997,0.001495630544198925,0.00020255972810726428,0.16399349869427615,0.16399346343331678,589.7719607233847
1782,0.0447774815624575,0.08056002668546604,0.07673108680402517,0.050904367138464725,0.008405735444452236,278.21660121607243,0.32678182610828,0.004168649774569715,-0.003708412,0.00046023777456971485,0.0011669477613951526,0.00010207332921145436,-0.000029281620648786772,0.00023908149892146058,0.001269021090606607,0.00020979987827267381,0.16399083088803681,0.1639907956087057,589.8191945780736
1783,0.04728537317813839,0.0902896821818479,0.08557488709500947,0.05505445849209467,0.008868517964512688,278.23978754573346,0.3725550681393064,0.0046146954343354975,-0.004327689,0.0002870064343354975,0.0009472893252543262,0.00010219644360035019,-0.000023769844361824565,0.00023936986389263767,0.0010494857688546765,0.00021560001953081312,0.16398997122748304,0.16398993594629235,589.868349596955
1784,0.049792794707697235,0.10056424319294621,0.0948437123033011,0.059220150910690134,0.00936849536579288,278.2639966017727,0.4214768604737713,0.005080376069277038,-0.004913657,0.00016671906927703817,0.0007608679567885032,0.00010212977590136873,-0.000019092068738245906,0.00023921371131561028,0.0008629977326898719,0.00022012164257736438,0.16399291146899186,0.16399287616440686,589.9196727957582
1785,0.05230115734873319,0.1113836042598188,0.10453091820529611,0.06339892980043571,0.009853140234110347,278.28916659249967,0.4736772049129229,0.005564498098124578,-0.005458215,0.00010628309812457833,0.0006063359952583483,0.00010194676815977781,-0.000015214477619489166,0.00023878506099616053,0.0007082827634181262,0.00022357058337667135,0.16399959719207988,0.16399956176807032,589.9730331760993
1786,0.05510067752703831,0.12274796658171172,0.11463028918289227,0.06758914363782778,0.010344779251054629,278.31531217865347,0.529127015846176,0.006067338460394034,-0.005953469,0.00011386946039403361,0.00048345230789015,0.00010173033274894357,-0.00001213102038474731,0.00023827811463865772,0.0005851826406390936,0.00022614709425391042,0.16401000547618436,0.16400996976374016,590.0284618187454
1787,0.057608570551568726,0.13472059539078649,0.12520072498196458,0.07187142000209376,0.010914339440561117,278.3427070798154,0.587863261740213,0.00659415537748927,-0.006391618,0.0002025373774892699,0.0003931728571573427,0.00010157678939666357,-9.86568450923356e-6,0.0002379184773553819,0.0004947496465540064,0.00022805279284614832,0.16402423480938083,0.16402419855873052,590.0865390092086
1788,0.06011599395959359,0.1472381164259702,0.13616968408942481,0.07614841050534883,0.011371313955517978,278.37092752497625,0.6501660875685261,0.007136793681848672,-0.006764706,0.00037208768184867225,0.0003368978405496435,0.00010159041103223916,-8.453604429195739e-6,0.0002379503826638139,0.00043848825158188267,0.00022949677823461815,0.1640425091248685,0.16404247198764238,590.1463663529497
1789,0.06262388228795894,0.16030042435264658,0.14753098166699005,0.08042130143911863,0.011875574863167409,278.40012828232193,0.7157063891900289,0.007698224062607454,-0.007064657,0.0006335670626074538,0.00031632032805285076,0.00010188210667823557,-7.937263479960462e-6,0.00023863360748671756,0.0004182024347310863,0.0002306963440067571,0.16406485386344788,0.16406481540137047,590.2082719585226
1790,0.06513177531248934,0.17390761691858503,0.15927875270364586,0.08469139944220062,0.012360844943138542,278.4302386140076,0.7846351164669274,0.008277080773552901,-0.007285153,0.0009919277735529015,0.00033359738021434973,0.00010257271508665273,-8.37078767363772e-6,0.00024025118667932033,0.0004361700953010025,0.00023188039900568262,0.16409150835600356,0.16409146801023927,590.2721058616961
1791,0.06792612970923355,0.18805969187304722,0.1714071387958718,0.08895973629756977,0.012854669457982165,278.4612812364245,0.8569041206055362,0.008873794794388266,-0.007872045,0.0010017497943882667,0.00036590321544704285,0.00010349830327219141,-9.181421399773817e-6,0.00024241914781561441,0.0004694015187192343,0.0002332377264158406,0.16412061293312327,0.16412057034176972,590.33791622122
